# FAILURE_REACH <owner> <exec closure> <front closure>; FAILURE_CONS <owner> <closure(drive)> <closure(consumer fine)> <closure(consumer step)>; FAILURE_RANGE <owner> <module> <kind> <l0> <c0> <l1> <c1>
# owners = the kernel owners of the 305 exec-closure sites (from census.json); full reach.log sha256 in census_counts.json
FAILURE_CONS	CerbDecode.decode_integer_constant	true	true	false
FAILURE_CONS	CerbFS.fs_chdir	true	true	false
FAILURE_CONS	CerbFS.fs_chmod	true	true	false
FAILURE_CONS	CerbFS.fs_chown	true	true	false
FAILURE_CONS	CerbFS.fs_close	true	true	false
FAILURE_CONS	CerbFS.fs_closedir	true	true	false
FAILURE_CONS	CerbFS.fs_link	true	true	false
FAILURE_CONS	CerbFS.fs_lseek	true	true	false
FAILURE_CONS	CerbFS.fs_lstat	true	true	false
FAILURE_CONS	CerbFS.fs_mkdir	true	true	false
FAILURE_CONS	CerbFS.fs_open	true	true	false
FAILURE_CONS	CerbFS.fs_opendir	true	true	false
FAILURE_CONS	CerbFS.fs_pread	true	true	false
FAILURE_CONS	CerbFS.fs_pwrite	true	true	false
FAILURE_CONS	CerbFS.fs_read	true	true	false
FAILURE_CONS	CerbFS.fs_readdir	true	true	false
FAILURE_CONS	CerbFS.fs_readlink	true	true	false
FAILURE_CONS	CerbFS.fs_rename	true	true	false
FAILURE_CONS	CerbFS.fs_rewinddir	true	true	false
FAILURE_CONS	CerbFS.fs_rmdir	true	true	false
FAILURE_CONS	CerbFS.fs_stat	true	true	false
FAILURE_CONS	CerbFS.fs_symlink	true	true	false
FAILURE_CONS	CerbFS.fs_truncate	true	true	false
FAILURE_CONS	CerbFS.fs_unlink	true	true	false
FAILURE_CONS	CerbFS.fs_write	true	true	false
FAILURE_CONS	CerbFloat.truncToInt	true	true	true
FAILURE_CONS	CerbMem.alignofCtype_lemFuel	true	true	true
FAILURE_CONS	CerbMem.allocateObject	true	true	true
FAILURE_CONS	CerbMem.allocator	true	true	true
FAILURE_CONS	CerbMem.arrayShiftPtrval	true	true	true
FAILURE_CONS	CerbMem.bytefromint	true	true	true
FAILURE_CONS	CerbMem.bytesToInt	true	true	true
FAILURE_CONS	CerbMem.callIntrinsic	true	true	false
FAILURE_CONS	CerbMem.capAssignValue	true	true	true
FAILURE_CONS	CerbMem.casePtrval	true	true	true
FAILURE_CONS	CerbMem.combineProv	true	true	true
FAILURE_CONS	CerbMem.deriveCap	true	true	true
FAILURE_CONS	CerbMem.effArrayShiftPtrval	true	true	false
