input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sa_csmith_461.c	oracle	124	15.05	15.04	657216	CERB_SKIP
sa_csmith_461.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_462.c	oracle	124	15.05	15.04	667568	CERB_SKIP
sa_csmith_462.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_463.c	oracle	124	15.05	15.04	646852	CERB_SKIP
sa_csmith_463.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_464.c	oracle	124	15.05	15.04	649076	CERB_SKIP
sa_csmith_464.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_465.c	oracle	124	15.04	15.04	647520	CERB_SKIP
sa_csmith_465.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_466.c	oracle	124	15.04	15.04	645692	CERB_SKIP
sa_csmith_466.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_467.c	oracle	124	15.04	15.04	667304	CERB_SKIP
sa_csmith_467.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_468.c	oracle	0	0.04	0.03	49288	MATCH
sa_csmith_468.c	lean	0	0.07	0.06	85324	MATCH
sa_csmith_469.c	oracle	0	0.11	0.10	72184	MATCH
sa_csmith_469.c	lean	0	0.29	0.28	118800	MATCH
sa_csmith_47.c	oracle	124	15.04	15.03	671120	CERB_SKIP
sa_csmith_47.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_470.c	oracle	0	0.11	0.11	67156	MATCH
sa_csmith_470.c	lean	0	0.35	0.35	107528	MATCH
sa_csmith_48.c	oracle	124	15.04	15.03	616368	CERB_SKIP
sa_csmith_48.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_49.c	oracle	124	15.04	15.03	599532	CERB_SKIP
sa_csmith_49.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_50.c	oracle	124	15.04	15.03	584372	CERB_SKIP
sa_csmith_50.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_51.c	oracle	0	0.05	0.04	49444	MATCH
sa_csmith_51.c	lean	0	0.07	0.06	79744	MATCH
sa_csmith_52.c	oracle	0	0.10	0.10	69672	MATCH
sa_csmith_52.c	lean	0	0.28	0.27	116168	MATCH
sa_csmith_53.c	oracle	124	15.03	15.03	508508	CERB_SKIP
sa_csmith_53.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_54.c	oracle	124	15.04	15.03	670608	CERB_SKIP
sa_csmith_54.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_55.c	oracle	124	15.04	15.03	644596	CERB_SKIP
sa_csmith_55.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_56.c	oracle	0	0.04	0.04	48808	MATCH
sa_csmith_56.c	lean	0	0.06	0.06	83684	MATCH
sa_csmith_57.c	oracle	124	15.04	15.03	691512	CERB_SKIP
sa_csmith_57.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_58.c	oracle	124	15.04	15.03	644240	CERB_SKIP
sa_csmith_58.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_59.c	oracle	124	15.01	15.00	248672	CERB_SKIP
sa_csmith_59.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_60.c	oracle	0	0.04	0.03	49652	MATCH
sa_csmith_60.c	lean	0	0.06	0.06	83072	MATCH
sa_csmith_61.c	oracle	0	0.10	0.10	67588	MATCH
sa_csmith_61.c	lean	0	0.25	0.25	112128	MATCH
sa_csmith_62.c	oracle	124	15.05	15.04	689628	CERB_SKIP
sa_csmith_62.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_63.c	oracle	0	0.18	0.18	67684	MATCH
sa_csmith_63.c	lean	0	0.60	0.59	106268	MATCH
sa_csmith_64.c	oracle	0	0.09	0.08	62464	MATCH
sa_csmith_64.c	lean	0	0.20	0.19	104292	MATCH
sa_csmith_65.c	oracle	124	15.04	15.03	601848	CERB_SKIP
sa_csmith_65.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_66.c	oracle	0	0.10	0.09	64760	MATCH
sa_csmith_66.c	lean	0	0.24	0.24	107656	MATCH
sa_csmith_67.c	oracle	0	0.04	0.04	48812	MATCH
sa_csmith_67.c	lean	0	0.07	0.06	83736	MATCH
sa_csmith_68.c	oracle	0	0.04	0.03	49592	MATCH
sa_csmith_68.c	lean	0	0.06	0.06	83784	MATCH
sa_csmith_69.c	oracle	124	15.04	15.03	623472	CERB_SKIP
sa_csmith_69.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_7.c	oracle	0	0.04	0.04	48164	MATCH
sa_csmith_7.c	lean	0	0.06	0.06	83580	MATCH
sa_csmith_70.c	oracle	124	15.02	15.02	300788	CERB_SKIP
sa_csmith_70.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_71.c	oracle	124	15.04	15.03	646460	CERB_SKIP
sa_csmith_71.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_72.c	oracle	124	15.03	15.03	478856	CERB_SKIP
sa_csmith_72.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_73.c	oracle	124	15.03	15.03	536648	CERB_SKIP
sa_csmith_73.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_74.c	oracle	124	15.03	15.02	437996	CERB_SKIP
sa_csmith_74.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_75.c	oracle	0	1.44	1.43	123464	MATCH
sa_csmith_75.c	lean	0	5.99	5.98	142284	MATCH
sa_csmith_76.c	oracle	0	0.09	0.08	64928	MATCH
sa_csmith_76.c	lean	0	0.20	0.20	107580	MATCH
sa_csmith_77.c	oracle	124	15.04	15.03	638840	CERB_SKIP
sa_csmith_77.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_78.c	oracle	124	15.05	15.04	645992	CERB_SKIP
sa_csmith_78.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_79.c	oracle	0	0.04	0.03	48828	MATCH
sa_csmith_79.c	lean	0	0.06	0.05	80428	MATCH
sa_csmith_8.c	oracle	124	15.04	15.03	538976	CERB_SKIP
sa_csmith_8.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_80.c	oracle	124	15.04	15.03	609476	CERB_SKIP
sa_csmith_80.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_81.c	oracle	0	0.04	0.03	49064	MATCH
sa_csmith_81.c	lean	0	0.06	0.05	83680	MATCH
sa_csmith_82.c	oracle	0	0.15	0.15	54668	MATCH
sa_csmith_82.c	lean	0	0.39	0.38	85748	MATCH
sa_csmith_83.c	oracle	0	0.04	0.04	49576	MATCH
sa_csmith_83.c	lean	0	0.06	0.05	83632	MATCH
sa_csmith_84.c	oracle	0	0.04	0.03	48588	MATCH
sa_csmith_84.c	lean	0	0.07	0.06	83876	MATCH
sa_csmith_85.c	oracle	124	15.02	15.01	343204	CERB_SKIP
sa_csmith_85.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_86.c	oracle	124	15.05	15.04	644608	CERB_SKIP
sa_csmith_86.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_87.c	oracle	0	0.04	0.03	49456	MATCH
sa_csmith_87.c	lean	0	0.07	0.07	83532	MATCH
sa_csmith_88.c	oracle	124	15.04	15.04	611188	CERB_SKIP
sa_csmith_88.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_89.c	oracle	0	0.20	0.19	56768	MATCH
sa_csmith_89.c	lean	0	0.54	0.53	88060	MATCH
sa_csmith_9.c	oracle	124	15.04	15.03	619804	CERB_SKIP
sa_csmith_9.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_90.c	oracle	0	0.09	0.09	65520	MATCH
sa_csmith_90.c	lean	0	0.23	0.22	108428	MATCH
sa_csmith_91.c	oracle	0	0.04	0.03	49224	MATCH
sa_csmith_91.c	lean	0	0.06	0.06	80092	MATCH
sa_csmith_92.c	oracle	0	0.22	0.21	67660	MATCH
sa_csmith_92.c	lean	0	0.85	0.84	102416	MATCH
sa_csmith_93.c	oracle	124	15.04	15.03	575688	CERB_SKIP
sa_csmith_93.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_94.c	oracle	124	15.04	15.03	504584	CERB_SKIP
sa_csmith_94.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_95.c	oracle	0	0.10	0.09	68636	MATCH
sa_csmith_95.c	lean	0	0.24	0.23	113300	MATCH
sa_csmith_96.c	oracle	0	0.05	0.04	49116	MATCH
sa_csmith_96.c	lean	0	0.06	0.06	83496	MATCH
sa_csmith_97.c	oracle	124	15.05	15.04	654132	CERB_SKIP
sa_csmith_97.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_98.c	oracle	124	15.05	15.04	632884	CERB_SKIP
sa_csmith_98.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_99.c	oracle	124	15.04	15.04	596180	CERB_SKIP
sa_csmith_99.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_001.c	oracle	124	15.03	15.02	521740	CERB_SKIP
sia_csmith_001.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_002.c	oracle	0	0.04	0.03	50236	MATCH
sia_csmith_002.c	lean	0	0.08	0.07	87340	MATCH
sia_csmith_003.c	oracle	0	0.04	0.04	48564	MATCH
sia_csmith_003.c	lean	0	0.06	0.06	85368	MATCH
sia_csmith_004.c	oracle	0	0.04	0.04	49264	MATCH
sia_csmith_004.c	lean	0	0.06	0.06	84104	MATCH
sia_csmith_005.c	oracle	0	0.04	0.03	48212	MATCH
sia_csmith_005.c	lean	0	0.06	0.05	83972	MATCH
sia_csmith_006.c	oracle	0	0.19	0.19	56856	MATCH
sia_csmith_006.c	lean	0	0.52	0.51	87716	MATCH
sia_csmith_007.c	oracle	0	0.04	0.03	48960	MATCH
sia_csmith_007.c	lean	0	0.06	0.06	84336	MATCH
sia_csmith_008.c	oracle	0	0.05	0.04	51624	MATCH
sia_csmith_008.c	lean	0	0.08	0.07	87248	MATCH
sia_csmith_009.c	oracle	0	0.04	0.04	49480	MATCH
sia_csmith_009.c	lean	0	0.08	0.07	83932	MATCH
sia_csmith_010.c	oracle	0	0.04	0.04	49600	MATCH
sia_csmith_010.c	lean	0	0.06	0.06	80324	MATCH
sia_csmith_011.c	oracle	0	0.04	0.03	49364	MATCH
sia_csmith_011.c	lean	0	0.06	0.05	84176	MATCH
sia_csmith_012.c	oracle	0	0.04	0.03	49532	MATCH
sia_csmith_012.c	lean	0	0.06	0.06	83552	MATCH
sia_csmith_013.c	oracle	0	0.04	0.04	49276	MATCH
sia_csmith_013.c	lean	0	0.06	0.05	85580	MATCH
sia_csmith_014.c	oracle	0	0.05	0.04	51156	MATCH
sia_csmith_014.c	lean	0	0.09	0.09	86384	MATCH
sia_csmith_015.c	oracle	0	0.04	0.04	49328	MATCH
sia_csmith_015.c	lean	0	0.07	0.06	83632	MATCH
sia_csmith_016.c	oracle	0	3.06	3.06	173748	MATCH
sia_csmith_016.c	lean	0	9.36	9.35	185168	MATCH
sia_csmith_017.c	oracle	0	0.04	0.04	49408	MATCH
sia_csmith_017.c	lean	0	0.06	0.05	83668	MATCH
sia_csmith_018.c	oracle	0	0.09	0.08	51652	MATCH
sia_csmith_018.c	lean	0	0.21	0.20	84956	MATCH
sia_csmith_019.c	oracle	0	0.06	0.06	49172	MATCH
sia_csmith_019.c	lean	0	0.11	0.11	83572	MATCH
sia_csmith_020.c	oracle	0	0.04	0.04	48632	MATCH
sia_csmith_020.c	lean	0	0.07	0.06	83772	MATCH
sia_csmith_021.c	oracle	0	0.13	0.13	57204	MATCH
sia_csmith_021.c	lean	0	0.43	0.42	91240	MATCH
sia_csmith_022.c	oracle	0	0.05	0.04	49088	MATCH
sia_csmith_022.c	lean	0	0.08	0.08	83772	MATCH
sia_csmith_023.c	oracle	0	0.04	0.04	48764	MATCH
sia_csmith_023.c	lean	0	0.06	0.06	83244	MATCH
sia_csmith_024.c	oracle	0	0.04	0.04	48848	MATCH
sia_csmith_024.c	lean	0	0.07	0.07	83032	MATCH
sia_csmith_025.c	oracle	0	0.04	0.03	49048	MATCH
sia_csmith_025.c	lean	0	0.07	0.06	83772	MATCH
sia_csmith_026.c	oracle	0	0.05	0.04	48180	MATCH
sia_csmith_026.c	lean	0	0.07	0.06	82948	MATCH
sia_csmith_027.c	oracle	0	0.04	0.04	49020	MATCH
sia_csmith_027.c	lean	0	0.07	0.06	84920	MATCH
sia_csmith_028.c	oracle	0	0.06	0.06	50696	MATCH
sia_csmith_028.c	lean	0	0.13	0.12	87588	MATCH
sia_csmith_029.c	oracle	0	0.04	0.04	48928	MATCH
sia_csmith_029.c	lean	0	0.07	0.06	80096	MATCH
sia_csmith_030.c	oracle	0	0.21	0.20	56876	MATCH
sia_csmith_030.c	lean	0	0.56	0.55	85268	MATCH
sia_csmith_031.c	oracle	124	15.05	15.04	722848	CERB_SKIP
sia_csmith_031.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_032.c	oracle	124	15.01	14.99	142528	CERB_SKIP
sia_csmith_032.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_033.c	oracle	0	0.06	0.06	49788	MATCH
sia_csmith_033.c	lean	0	0.11	0.10	83388	MATCH
sia_csmith_034.c	oracle	0	0.04	0.04	49516	MATCH
sia_csmith_034.c	lean	0	0.08	0.07	84908	MATCH
sia_csmith_035.c	oracle	0	0.07	0.07	60676	MATCH
sia_csmith_035.c	lean	0	0.16	0.15	102636	MATCH
sia_csmith_036.c	oracle	0	0.05	0.04	49744	MATCH
sia_csmith_036.c	lean	0	0.09	0.09	84936	MATCH
sia_csmith_037.c	oracle	124	15.05	15.04	690408	CERB_SKIP
sia_csmith_037.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_038.c	oracle	0	0.04	0.03	49708	MATCH
sia_csmith_038.c	lean	0	0.06	0.06	83300	MATCH
sia_csmith_039.c	oracle	0	0.04	0.03	49896	MATCH
sia_csmith_039.c	lean	0	0.06	0.05	84456	MATCH
sia_csmith_040.c	oracle	0	0.05	0.04	51668	MATCH
sia_csmith_040.c	lean	0	0.08	0.07	87532	MATCH
sia_csmith_041.c	oracle	0	3.79	3.78	209868	MATCH
sia_csmith_041.c	lean	0	13.32	13.31	229584	MATCH
sia_csmith_042.c	oracle	0	0.04	0.03	49004	MATCH
sia_csmith_042.c	lean	0	0.06	0.05	83820	MATCH
sia_csmith_043.c	oracle	0	0.08	0.07	51308	MATCH
sia_csmith_043.c	lean	0	0.19	0.18	86068	MATCH
sia_csmith_044.c	oracle	0	0.06	0.06	53052	MATCH
sia_csmith_044.c	lean	0	0.11	0.10	89644	MATCH
sia_csmith_045.c	oracle	0	0.04	0.03	48960	MATCH
sia_csmith_045.c	lean	0	0.07	0.06	83828	MATCH
sia_csmith_046.c	oracle	0	0.04	0.04	48668	MATCH
sia_csmith_046.c	lean	0	0.06	0.06	80372	MATCH
sia_csmith_047.c	oracle	124	15.04	15.03	592328	CERB_SKIP
sia_csmith_047.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_048.c	oracle	0	0.04	0.04	50256	MATCH
sia_csmith_048.c	lean	0	0.07	0.06	86528	MATCH
sia_csmith_049.c	oracle	0	0.04	0.03	49312	MATCH
sia_csmith_049.c	lean	0	0.07	0.06	83644	MATCH
sia_csmith_050.c	oracle	0	0.04	0.03	49284	MATCH
sia_csmith_050.c	lean	0	0.06	0.05	84284	MATCH
sia_csmith_051.c	oracle	0	0.04	0.04	48528	MATCH
sia_csmith_051.c	lean	0	0.07	0.06	83912	MATCH
sia_csmith_052.c	oracle	0	0.04	0.04	49140	MATCH
sia_csmith_052.c	lean	0	0.08	0.07	82320	MATCH
sia_csmith_053.c	oracle	0	0.04	0.04	49264	MATCH
sia_csmith_053.c	lean	0	0.06	0.06	83976	MATCH
sia_csmith_054.c	oracle	0	0.04	0.03	49100	MATCH
sia_csmith_054.c	lean	0	0.06	0.06	83684	MATCH
sia_csmith_055.c	oracle	124	15.04	15.03	558168	CERB_SKIP
sia_csmith_055.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_056.c	oracle	0	0.05	0.04	50300	MATCH
sia_csmith_056.c	lean	0	0.08	0.08	85576	MATCH
sia_csmith_057.c	oracle	0	0.04	0.03	48824	MATCH
sia_csmith_057.c	lean	0	0.06	0.05	84076	MATCH
sia_csmith_058.c	oracle	0	0.04	0.03	49696	MATCH
sia_csmith_058.c	lean	0	0.06	0.05	84320	MATCH
sia_csmith_059.c	oracle	0	0.05	0.05	50164	MATCH
sia_csmith_059.c	lean	0	0.10	0.09	83236	MATCH
sia_csmith_060.c	oracle	0	0.04	0.04	49520	MATCH
sia_csmith_060.c	lean	0	0.07	0.06	80316	MATCH
sia_csmith_061.c	oracle	0	0.05	0.05	51344	MATCH
sia_csmith_061.c	lean	0	0.10	0.09	87124	MATCH
sia_csmith_062.c	oracle	0	0.06	0.05	52688	MATCH
sia_csmith_062.c	lean	0	0.12	0.11	88220	MATCH
sia_csmith_063.c	oracle	0	0.04	0.04	49484	MATCH
sia_csmith_063.c	lean	0	0.06	0.06	83508	MATCH
sia_csmith_064.c	oracle	0	0.05	0.05	50596	MATCH
sia_csmith_064.c	lean	0	0.08	0.07	86664	MATCH
sia_csmith_065.c	oracle	0	0.04	0.03	48960	MATCH
sia_csmith_065.c	lean	0	0.06	0.05	84028	MATCH
sia_csmith_066.c	oracle	0	0.04	0.03	49360	MATCH
sia_csmith_066.c	lean	0	0.07	0.06	85160	MATCH
sia_csmith_067.c	oracle	0	0.07	0.07	52644	MATCH
sia_csmith_067.c	lean	0	0.16	0.15	87700	MATCH
sia_csmith_068.c	oracle	0	0.04	0.03	49372	MATCH
sia_csmith_068.c	lean	0	0.07	0.07	83228	MATCH
sia_csmith_069.c	oracle	0	0.05	0.04	49796	MATCH
sia_csmith_069.c	lean	0	0.08	0.07	83552	MATCH
sia_csmith_070.c	oracle	0	0.04	0.03	49128	MATCH
sia_csmith_070.c	lean	0	0.06	0.06	83024	MATCH
sia_csmith_071.c	oracle	0	0.12	0.12	54524	MATCH
sia_csmith_071.c	lean	0	0.32	0.32	86360	MATCH
sia_csmith_072.c	oracle	0	9.33	9.32	435100	TIMEOUT
sia_csmith_072.c	lean	124	15.00	15.00	245536	TIMEOUT
sia_csmith_073.c	oracle	0	0.43	0.43	71088	MATCH
sia_csmith_073.c	lean	0	1.43	1.42	100528	MATCH
sia_csmith_074.c	oracle	124	15.04	15.04	604372	CERB_SKIP
sia_csmith_074.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_075.c	oracle	0	0.04	0.04	49104	MATCH
sia_csmith_075.c	lean	0	0.06	0.06	84952	MATCH
sia_csmith_076.c	oracle	0	1.03	1.02	89636	MATCH
sia_csmith_076.c	lean	0	3.08	3.07	114912	MATCH
sia_csmith_077.c	oracle	0	0.06	0.05	49416	MATCH
sia_csmith_077.c	lean	0	0.11	0.10	85332	MATCH
sia_csmith_078.c	oracle	0	0.34	0.34	67388	MATCH
sia_csmith_078.c	lean	0	1.17	1.17	97332	MATCH
sia_csmith_079.c	oracle	124	15.05	15.04	668708	CERB_SKIP
sia_csmith_079.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_080.c	oracle	0	0.04	0.03	49416	MATCH
sia_csmith_080.c	lean	0	0.07	0.06	84268	MATCH
sia_csmith_081.c	oracle	0	0.07	0.06	56092	MATCH
sia_csmith_081.c	lean	0	0.16	0.15	93872	MATCH
sia_csmith_082.c	oracle	0	0.05	0.05	50060	MATCH
sia_csmith_082.c	lean	0	0.10	0.09	80348	MATCH
sia_csmith_083.c	oracle	0	0.04	0.04	50140	MATCH
sia_csmith_083.c	lean	0	0.07	0.06	85652	MATCH
sia_csmith_084.c	oracle	0	0.04	0.04	48740	MATCH
sia_csmith_084.c	lean	0	0.07	0.06	83768	MATCH
sia_csmith_085.c	oracle	0	0.04	0.03	48828	MATCH
sia_csmith_085.c	lean	0	0.06	0.06	83256	MATCH
sia_csmith_086.c	oracle	0	0.08	0.08	52380	MATCH
sia_csmith_086.c	lean	0	0.21	0.20	83008	MATCH
sia_csmith_087.c	oracle	0	0.04	0.04	48624	MATCH
sia_csmith_087.c	lean	0	0.06	0.05	83776	MATCH
sia_csmith_088.c	oracle	0	1.36	1.35	112260	MATCH
sia_csmith_088.c	lean	0	4.33	4.32	135680	MATCH
sia_csmith_089.c	oracle	0	0.04	0.04	48888	MATCH
sia_csmith_089.c	lean	0	0.07	0.06	82968	MATCH
sia_csmith_090.c	oracle	0	0.04	0.04	51476	MATCH
sia_csmith_090.c	lean	0	0.07	0.07	86000	MATCH
sia_csmith_091.c	oracle	0	0.05	0.05	49900	MATCH
sia_csmith_091.c	lean	0	0.08	0.08	84260	MATCH
sia_csmith_092.c	oracle	124	15.05	15.04	724084	CERB_SKIP
sia_csmith_092.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_093.c	oracle	0	0.04	0.03	49276	MATCH
sia_csmith_093.c	lean	0	0.06	0.06	80320	MATCH
sia_csmith_094.c	oracle	0	0.04	0.03	49496	MATCH
sia_csmith_094.c	lean	0	0.06	0.06	84436	MATCH
sia_csmith_095.c	oracle	0	0.04	0.03	49052	MATCH
sia_csmith_095.c	lean	0	0.06	0.05	83836	MATCH
sia_csmith_096.c	oracle	0	0.04	0.03	49832	MATCH
sia_csmith_096.c	lean	0	0.07	0.07	85076	MATCH
sia_csmith_097.c	oracle	0	0.05	0.04	53256	MATCH
sia_csmith_097.c	lean	0	0.10	0.09	90368	MATCH
sia_csmith_098.c	oracle	0	0.04	0.04	49764	MATCH
sia_csmith_098.c	lean	0	0.07	0.06	83356	MATCH
sia_csmith_099.c	oracle	0	0.04	0.03	48700	MATCH
sia_csmith_099.c	lean	0	0.06	0.05	84064	MATCH
sia_csmith_100.c	oracle	0	0.18	0.17	57612	MATCH
sia_csmith_100.c	lean	0	0.49	0.48	89648	MATCH
sia_csmith_1000.c	oracle	0	0.04	0.03	49704	MATCH
sia_csmith_1000.c	lean	0	0.07	0.06	86264	MATCH
sia_csmith_1001.c	oracle	124	15.05	15.04	731812	CERB_SKIP
sia_csmith_1001.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1002.c	oracle	0	0.04	0.04	49348	MATCH
sia_csmith_1002.c	lean	0	0.07	0.06	84692	MATCH
sia_csmith_1003.c	oracle	124	15.04	15.04	643324	CERB_SKIP
sia_csmith_1003.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1004.c	oracle	0	0.04	0.03	49836	MATCH
sia_csmith_1004.c	lean	0	0.06	0.06	84276	MATCH
sia_csmith_1005.c	oracle	124	15.04	15.03	600380	CERB_SKIP
sia_csmith_1005.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1006.c	oracle	124	15.05	15.04	645012	CERB_SKIP
sia_csmith_1006.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1007.c	oracle	124	15.05	15.04	650004	CERB_SKIP
sia_csmith_1007.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1008.c	oracle	124	15.02	15.00	259416	CERB_SKIP
sia_csmith_1008.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1009.c	oracle	0	0.04	0.04	49384	MATCH
sia_csmith_1009.c	lean	0	0.07	0.06	83560	MATCH
sia_csmith_101.c	oracle	0	0.05	0.04	52992	MATCH
sia_csmith_101.c	lean	0	0.09	0.09	90204	MATCH
sia_csmith_1010.c	oracle	124	15.05	15.04	658808	CERB_SKIP
sia_csmith_1010.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1011.c	oracle	0	0.04	0.04	51128	MATCH
sia_csmith_1011.c	lean	0	0.08	0.07	88164	MATCH
sia_csmith_1012.c	oracle	0	0.04	0.03	49308	MATCH
sia_csmith_1012.c	lean	0	0.06	0.05	84956	MATCH
sia_csmith_1013.c	oracle	0	0.04	0.03	48500	MATCH
sia_csmith_1013.c	lean	0	0.06	0.05	85228	MATCH
sia_csmith_1014.c	oracle	124	15.05	15.04	745192	CERB_SKIP
sia_csmith_1014.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1015.c	oracle	124	15.05	15.04	662288	CERB_SKIP
sia_csmith_1015.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1016.c	oracle	124	15.05	15.04	635776	CERB_SKIP
sia_csmith_1016.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1017.c	oracle	124	15.05	15.04	731424	CERB_SKIP
sia_csmith_1017.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1018.c	oracle	124	15.05	15.04	732608	CERB_SKIP
sia_csmith_1018.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1019.c	oracle	124	15.05	15.04	670524	CERB_SKIP
sia_csmith_1019.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_102.c	oracle	0	0.04	0.03	49108	MATCH
sia_csmith_102.c	lean	0	0.06	0.05	83864	MATCH
sia_csmith_1020.c	oracle	124	15.04	15.02	494172	CERB_SKIP
sia_csmith_1020.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1021.c	oracle	124	15.05	15.05	719216	CERB_SKIP
sia_csmith_1021.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1022.c	oracle	124	15.04	15.04	659756	CERB_SKIP
sia_csmith_1022.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1023.c	oracle	124	15.04	15.03	644748	CERB_SKIP
sia_csmith_1023.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1024.c	oracle	124	15.05	15.03	633888	CERB_SKIP
sia_csmith_1024.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1025.c	oracle	124	15.04	15.04	643124	CERB_SKIP
sia_csmith_1025.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1026.c	oracle	0	0.04	0.03	48964	MATCH
sia_csmith_1026.c	lean	0	0.07	0.06	80344	MATCH
sia_csmith_1027.c	oracle	0	0.04	0.03	49340	MATCH
sia_csmith_1027.c	lean	0	0.06	0.06	83436	MATCH
sia_csmith_1028.c	oracle	124	15.04	15.04	598360	CERB_SKIP
sia_csmith_1028.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1029.c	oracle	124	15.05	15.04	689972	CERB_SKIP
sia_csmith_1029.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_103.c	oracle	0	0.10	0.10	60604	MATCH
sia_csmith_103.c	lean	0	0.28	0.28	103396	MATCH
sia_csmith_1030.c	oracle	124	15.05	15.05	722248	CERB_SKIP
sia_csmith_1030.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1031.c	oracle	124	15.05	15.04	756040	CERB_SKIP
sia_csmith_1031.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1032.c	oracle	0	0.04	0.03	49176	MATCH
sia_csmith_1032.c	lean	0	0.06	0.05	85172	MATCH
sia_csmith_1033.c	oracle	0	0.06	0.06	59932	MATCH
sia_csmith_1033.c	lean	0	0.15	0.14	103724	MATCH
sia_csmith_1034.c	oracle	124	15.05	15.04	685264	CERB_SKIP
sia_csmith_1034.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1035.c	oracle	124	15.01	15.00	208436	CERB_SKIP
sia_csmith_1035.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1036.c	oracle	0	0.04	0.03	48988	MATCH
