input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sa_csmith_381.c	oracle	124	15.03	15.03	557168	CERB_SKIP
sa_csmith_381.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_382.c	oracle	0	0.04	0.04	48876	MATCH
sa_csmith_382.c	lean	0	0.08	0.07	87236	MATCH
sa_csmith_383.c	oracle	124	15.05	15.03	624956	CERB_SKIP
sa_csmith_383.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_384.c	oracle	124	15.05	15.04	666548	CERB_SKIP
sa_csmith_384.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_385.c	oracle	0	0.04	0.03	48292	MATCH
sa_csmith_385.c	lean	0	0.07	0.06	87552	MATCH
sa_csmith_386.c	oracle	0	0.07	0.06	61352	MATCH
sa_csmith_386.c	lean	0	0.16	0.15	111368	MATCH
sa_csmith_387.c	oracle	0	0.09	0.09	67852	MATCH
sa_csmith_387.c	lean	0	0.20	0.19	124188	MATCH
sa_csmith_388.c	oracle	0	0.04	0.03	49196	MATCH
sa_csmith_388.c	lean	0	0.07	0.07	87196	MATCH
sa_csmith_389.c	oracle	124	15.05	15.04	652828	CERB_SKIP
sa_csmith_389.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_39.c	oracle	124	15.04	15.03	688052	CERB_SKIP
sa_csmith_39.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_390.c	oracle	0	0.04	0.04	49016	MATCH
sa_csmith_390.c	lean	0	0.07	0.06	86908	MATCH
sa_csmith_391.c	oracle	124	15.04	15.03	607056	CERB_SKIP
sa_csmith_391.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_392.c	oracle	0	0.04	0.04	47548	MATCH
sa_csmith_392.c	lean	0	0.07	0.07	87184	MATCH
sa_csmith_393.c	oracle	124	15.05	15.04	636152	CERB_SKIP
sa_csmith_393.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_394.c	oracle	0	0.04	0.03	49040	MATCH
sa_csmith_394.c	lean	0	0.07	0.06	85028	MATCH
sa_csmith_395.c	oracle	124	15.04	15.04	631912	CERB_SKIP
sa_csmith_395.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_396.c	oracle	0	0.07	0.07	60724	MATCH
sa_csmith_396.c	lean	0	0.18	0.17	109744	MATCH
sa_csmith_397.c	oracle	0	0.09	0.08	64140	MATCH
sa_csmith_397.c	lean	0	0.21	0.20	118004	MATCH
sa_csmith_398.c	oracle	0	0.04	0.03	49072	MATCH
sa_csmith_398.c	lean	0	0.07	0.07	86936	MATCH
sa_csmith_399.c	oracle	124	15.05	15.04	633236	CERB_SKIP
sa_csmith_399.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_40.c	oracle	0	0.04	0.04	47312	MATCH
sa_csmith_40.c	lean	0	0.07	0.07	87484	MATCH
sa_csmith_400.c	oracle	124	15.05	15.05	681644	CERB_SKIP
sa_csmith_400.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_401.c	oracle	124	15.05	15.04	673184	CERB_SKIP
sa_csmith_401.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_402.c	oracle	124	15.04	15.04	624960	CERB_SKIP
sa_csmith_402.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_403.c	oracle	0	0.06	0.06	50500	MATCH
sa_csmith_403.c	lean	0	0.12	0.11	88900	MATCH
sa_csmith_404.c	oracle	124	15.04	15.04	632812	CERB_SKIP
sa_csmith_404.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_405.c	oracle	124	15.05	15.03	667580	CERB_SKIP
sa_csmith_405.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_406.c	oracle	0	0.04	0.04	49664	MATCH
sa_csmith_406.c	lean	0	0.07	0.06	85248	MATCH
sa_csmith_407.c	oracle	0	0.04	0.03	48880	MATCH
sa_csmith_407.c	lean	0	0.07	0.06	86860	MATCH
sa_csmith_408.c	oracle	0	0.04	0.04	48212	MATCH
sa_csmith_408.c	lean	0	0.07	0.07	87636	MATCH
sa_csmith_409.c	oracle	0	0.08	0.07	63516	MATCH
sa_csmith_409.c	lean	0	0.18	0.18	115432	MATCH
sa_csmith_41.c	oracle	124	15.05	15.04	664576	CERB_SKIP
sa_csmith_41.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_410.c	oracle	124	15.05	15.04	666888	CERB_SKIP
sa_csmith_410.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_411.c	oracle	124	15.05	15.04	692356	CERB_SKIP
sa_csmith_411.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_412.c	oracle	124	15.04	15.03	591772	CERB_SKIP
sa_csmith_412.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_413.c	oracle	124	15.05	15.04	643008	CERB_SKIP
sa_csmith_413.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_414.c	oracle	124	15.02	15.02	366604	CERB_SKIP
sa_csmith_414.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_415.c	oracle	124	15.04	15.04	615260	CERB_SKIP
sa_csmith_415.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_416.c	oracle	124	15.04	15.04	576536	CERB_SKIP
sa_csmith_416.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_417.c	oracle	0	0.08	0.07	59756	MATCH
sa_csmith_417.c	lean	0	0.16	0.15	110036	MATCH
sa_csmith_418.c	oracle	124	15.04	15.04	661876	CERB_SKIP
sa_csmith_418.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_419.c	oracle	0	5.60	5.59	285012	MATCH
sa_csmith_419.c	lean	0	14.18	14.17	284964	MATCH
sa_csmith_42.c	oracle	0	0.08	0.07	62168	MATCH
sa_csmith_42.c	lean	0	0.18	0.18	114088	MATCH
sa_csmith_420.c	oracle	124	15.05	15.04	675032	CERB_SKIP
sa_csmith_420.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_421.c	oracle	124	15.04	15.03	567192	CERB_SKIP
sa_csmith_421.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_422.c	oracle	0	0.04	0.04	48996	MATCH
sa_csmith_422.c	lean	0	0.07	0.06	88056	MATCH
sa_csmith_423.c	oracle	124	15.05	15.04	640356	CERB_SKIP
sa_csmith_423.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_424.c	oracle	0	0.04	0.04	48644	MATCH
sa_csmith_424.c	lean	0	0.07	0.06	86452	MATCH
sa_csmith_425.c	oracle	124	15.05	15.04	677860	CERB_SKIP
sa_csmith_425.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_426.c	oracle	0	0.08	0.08	62364	MATCH
sa_csmith_426.c	lean	0	0.19	0.19	113756	MATCH
sa_csmith_427.c	oracle	124	15.05	15.04	706692	CERB_SKIP
sa_csmith_427.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_428.c	oracle	124	15.05	15.04	664604	CERB_SKIP
sa_csmith_428.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_429.c	oracle	124	15.04	15.04	671684	CERB_SKIP
sa_csmith_429.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_43.c	oracle	124	15.02	15.02	359820	CERB_SKIP
sa_csmith_43.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_430.c	oracle	0	0.04	0.04	48292	MATCH
sa_csmith_430.c	lean	0	0.07	0.06	87576	MATCH
sa_csmith_431.c	oracle	0	0.07	0.06	56716	MATCH
sa_csmith_431.c	lean	0	0.15	0.14	103232	MATCH
sa_csmith_432.c	oracle	124	15.04	15.04	565892	CERB_SKIP
sa_csmith_432.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_433.c	oracle	124	15.04	15.04	592312	CERB_SKIP
sa_csmith_433.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_434.c	oracle	0	0.04	0.03	48956	MATCH
sa_csmith_434.c	lean	0	0.07	0.07	86872	MATCH
sa_csmith_435.c	oracle	0	6.77	6.77	258568	TIMEOUT
sa_csmith_435.c	lean	124	15.00	14.99	199184	TIMEOUT
sa_csmith_436.c	oracle	124	15.04	15.03	622496	CERB_SKIP
sa_csmith_436.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_437.c	oracle	124	15.04	15.04	630244	CERB_SKIP
sa_csmith_437.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_438.c	oracle	124	15.05	15.04	661388	CERB_SKIP
sa_csmith_438.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_439.c	oracle	0	0.10	0.10	61664	MATCH
sa_csmith_439.c	lean	0	0.22	0.21	110552	MATCH
sa_csmith_44.c	oracle	0	0.05	0.04	52060	MATCH
sa_csmith_44.c	lean	0	0.10	0.10	93556	MATCH
sa_csmith_440.c	oracle	0	0.04	0.03	48624	MATCH
sa_csmith_440.c	lean	0	0.07	0.06	87248	MATCH
sa_csmith_441.c	oracle	0	0.04	0.04	49212	MATCH
sa_csmith_441.c	lean	0	0.07	0.06	87332	MATCH
sa_csmith_442.c	oracle	124	15.05	15.04	647752	CERB_SKIP
sa_csmith_442.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_443.c	oracle	124	15.05	15.04	583468	CERB_SKIP
sa_csmith_443.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_444.c	oracle	0	0.04	0.04	48176	MATCH
sa_csmith_444.c	lean	0	0.07	0.07	87404	MATCH
sa_csmith_445.c	oracle	124	15.04	15.03	631952	CERB_SKIP
sa_csmith_445.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_446.c	oracle	124	15.04	15.04	618812	CERB_SKIP
sa_csmith_446.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_447.c	oracle	0	0.04	0.04	49068	MATCH
sa_csmith_447.c	lean	0	0.07	0.07	86656	MATCH
sa_csmith_448.c	oracle	124	15.04	15.04	642436	CERB_SKIP
sa_csmith_448.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_449.c	oracle	124	15.04	15.03	614024	CERB_SKIP
sa_csmith_449.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_45.c	oracle	0	0.04	0.04	48664	MATCH
sa_csmith_45.c	lean	0	0.07	0.07	87188	MATCH
sa_csmith_450.c	oracle	0	0.11	0.10	68492	MATCH
sa_csmith_450.c	lean	0	0.24	0.24	126408	MATCH
sa_csmith_451.c	oracle	0	0.04	0.04	48132	MATCH
sa_csmith_451.c	lean	0	0.07	0.07	87420	MATCH
sa_csmith_452.c	oracle	0	0.10	0.09	67668	MATCH
sa_csmith_452.c	lean	0	0.22	0.22	126512	MATCH
sa_csmith_453.c	oracle	124	15.04	15.03	588116	CERB_SKIP
sa_csmith_453.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_454.c	oracle	124	15.04	15.04	661936	CERB_SKIP
sa_csmith_454.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_455.c	oracle	124	15.04	15.03	643272	CERB_SKIP
sa_csmith_455.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_456.c	oracle	124	15.04	15.03	647212	CERB_SKIP
sa_csmith_456.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_457.c	oracle	124	15.05	15.03	630132	CERB_SKIP
sa_csmith_457.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_458.c	oracle	124	15.04	15.03	643804	CERB_SKIP
sa_csmith_458.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_459.c	oracle	124	15.05	15.04	592000	CERB_SKIP
sa_csmith_459.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_46.c	oracle	124	15.05	15.04	595064	CERB_SKIP
sa_csmith_46.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_460.c	oracle	0	0.04	0.04	48400	MATCH
sa_csmith_460.c	lean	0	0.09	0.08	87180	MATCH
sa_csmith_461.c	oracle	124	15.05	15.02	624284	CERB_SKIP
sa_csmith_461.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_462.c	oracle	124	15.04	15.02	613124	CERB_SKIP
sa_csmith_462.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_463.c	oracle	124	15.04	15.04	620748	CERB_SKIP
sa_csmith_463.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_464.c	oracle	124	15.04	15.03	628848	CERB_SKIP
sa_csmith_464.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_465.c	oracle	124	15.04	15.01	565040	CERB_SKIP
sa_csmith_465.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_466.c	oracle	124	15.05	15.04	641656	CERB_SKIP
sa_csmith_466.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_467.c	oracle	124	15.05	15.04	663816	CERB_SKIP
sa_csmith_467.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_468.c	oracle	0	0.04	0.04	47608	MATCH
sa_csmith_468.c	lean	0	0.07	0.07	87540	MATCH
sa_csmith_469.c	oracle	0	0.11	0.10	71136	MATCH
sa_csmith_469.c	lean	0	0.27	0.27	132664	MATCH
sa_csmith_47.c	oracle	124	15.05	15.03	660016	CERB_SKIP
sa_csmith_47.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_470.c	oracle	0	0.11	0.10	66200	MATCH
sa_csmith_470.c	lean	0	0.27	0.27	120212	MATCH
sa_csmith_48.c	oracle	124	15.04	15.03	585556	CERB_SKIP
sa_csmith_48.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_49.c	oracle	124	15.04	15.03	588252	CERB_SKIP
sa_csmith_49.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_50.c	oracle	124	15.04	15.03	574168	CERB_SKIP
sa_csmith_50.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_51.c	oracle	0	0.04	0.04	48676	MATCH
sa_csmith_51.c	lean	0	0.07	0.07	87576	MATCH
sa_csmith_52.c	oracle	0	0.10	0.10	69040	MATCH
sa_csmith_52.c	lean	0	0.25	0.25	126340	MATCH
sa_csmith_53.c	oracle	124	15.04	15.03	499896	CERB_SKIP
sa_csmith_53.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_54.c	oracle	124	15.05	15.05	653132	CERB_SKIP
sa_csmith_54.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_55.c	oracle	124	15.05	15.03	641308	CERB_SKIP
sa_csmith_55.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_56.c	oracle	0	0.04	0.04	48628	MATCH
sa_csmith_56.c	lean	0	0.07	0.06	87412	MATCH
sa_csmith_57.c	oracle	124	15.05	15.04	699344	CERB_SKIP
sa_csmith_57.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_58.c	oracle	124	15.04	15.04	648416	CERB_SKIP
sa_csmith_58.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_59.c	oracle	124	15.01	15.00	247136	CERB_SKIP
sa_csmith_59.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_60.c	oracle	0	0.04	0.04	48524	MATCH
sa_csmith_60.c	lean	0	0.07	0.06	87420	MATCH
sa_csmith_61.c	oracle	0	0.09	0.09	67336	MATCH
sa_csmith_61.c	lean	0	0.23	0.22	124016	MATCH
sa_csmith_62.c	oracle	124	15.05	15.05	691340	CERB_SKIP
sa_csmith_62.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_63.c	oracle	0	0.18	0.17	68052	MATCH
sa_csmith_63.c	lean	0	0.42	0.41	116096	MATCH
sa_csmith_64.c	oracle	0	0.08	0.07	62036	MATCH
sa_csmith_64.c	lean	0	0.18	0.18	112112	MATCH
sa_csmith_65.c	oracle	124	15.04	15.04	599088	CERB_SKIP
sa_csmith_65.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_66.c	oracle	0	0.10	0.09	64576	MATCH
sa_csmith_66.c	lean	0	0.23	0.22	117876	MATCH
sa_csmith_67.c	oracle	0	0.04	0.03	48488	MATCH
sa_csmith_67.c	lean	0	0.07	0.06	87452	MATCH
sa_csmith_68.c	oracle	0	0.04	0.04	49352	MATCH
sa_csmith_68.c	lean	0	0.07	0.06	86784	MATCH
sa_csmith_69.c	oracle	124	15.04	15.03	626720	CERB_SKIP
sa_csmith_69.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_7.c	oracle	0	0.04	0.03	49216	MATCH
sa_csmith_7.c	lean	0	0.07	0.07	87604	MATCH
sa_csmith_70.c	oracle	124	15.02	15.00	298180	CERB_SKIP
sa_csmith_70.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_71.c	oracle	124	15.05	15.04	646160	CERB_SKIP
sa_csmith_71.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_72.c	oracle	124	15.04	15.03	481272	CERB_SKIP
sa_csmith_72.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_73.c	oracle	124	15.03	15.03	545288	CERB_SKIP
sa_csmith_73.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_74.c	oracle	124	15.03	15.02	435876	CERB_SKIP
sa_csmith_74.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_75.c	oracle	0	1.42	1.41	123064	MATCH
sa_csmith_75.c	lean	0	3.63	3.62	154268	MATCH
sa_csmith_76.c	oracle	0	0.08	0.08	65464	MATCH
sa_csmith_76.c	lean	0	0.21	0.20	115172	MATCH
sa_csmith_77.c	oracle	124	15.04	15.03	639812	CERB_SKIP
sa_csmith_77.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_78.c	oracle	124	15.04	15.03	652136	CERB_SKIP
sa_csmith_78.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_79.c	oracle	0	0.04	0.04	48088	MATCH
sa_csmith_79.c	lean	0	0.07	0.06	87436	MATCH
sa_csmith_8.c	oracle	124	15.03	15.02	548088	CERB_SKIP
sa_csmith_8.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_80.c	oracle	124	15.04	15.03	633736	CERB_SKIP
sa_csmith_80.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_81.c	oracle	0	0.04	0.03	48808	MATCH
sa_csmith_81.c	lean	0	0.07	0.06	86968	MATCH
sa_csmith_82.c	oracle	0	0.15	0.15	55216	MATCH
sa_csmith_82.c	lean	0	0.34	0.34	89720	MATCH
sa_csmith_83.c	oracle	0	0.04	0.04	48332	MATCH
sa_csmith_83.c	lean	0	0.07	0.07	87704	MATCH
sa_csmith_84.c	oracle	0	0.04	0.03	48760	MATCH
sa_csmith_84.c	lean	0	0.07	0.07	86716	MATCH
sa_csmith_85.c	oracle	124	15.02	15.01	340496	CERB_SKIP
sa_csmith_85.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_86.c	oracle	124	15.04	15.04	657512	CERB_SKIP
sa_csmith_86.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_87.c	oracle	0	0.04	0.04	49040	MATCH
sa_csmith_87.c	lean	0	0.08	0.07	87656	MATCH
sa_csmith_88.c	oracle	124	15.04	15.03	620972	CERB_SKIP
sa_csmith_88.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_89.c	oracle	0	0.20	0.19	56504	MATCH
sa_csmith_89.c	lean	0	0.47	0.47	92068	MATCH
sa_csmith_9.c	oracle	124	15.04	15.03	617844	CERB_SKIP
sa_csmith_9.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_90.c	oracle	0	0.09	0.09	65832	MATCH
sa_csmith_90.c	lean	0	0.20	0.20	119776	MATCH
sa_csmith_91.c	oracle	0	0.04	0.04	48520	MATCH
sa_csmith_91.c	lean	0	0.07	0.07	87320	MATCH
sa_csmith_92.c	oracle	0	0.22	0.22	67580	MATCH
sa_csmith_92.c	lean	0	0.53	0.52	112920	MATCH
sa_csmith_93.c	oracle	124	15.04	15.03	570244	CERB_SKIP
sa_csmith_93.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_94.c	oracle	124	15.03	15.03	522328	CERB_SKIP
sa_csmith_94.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_95.c	oracle	0	0.09	0.08	68520	MATCH
sa_csmith_95.c	lean	0	0.23	0.22	125984	MATCH
sa_csmith_96.c	oracle	0	0.04	0.04	48620	MATCH
sa_csmith_96.c	lean	0	0.07	0.06	87852	MATCH
sa_csmith_97.c	oracle	124	15.04	15.04	648744	CERB_SKIP
sa_csmith_97.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_98.c	oracle	124	15.05	15.04	631476	CERB_SKIP
sa_csmith_98.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_99.c	oracle	124	15.04	15.04	590320	CERB_SKIP
sa_csmith_99.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_001.c	oracle	124	15.03	15.03	508440	CERB_SKIP
sia_csmith_001.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_002.c	oracle	0	0.05	0.04	49464	MATCH
sia_csmith_002.c	lean	0	0.08	0.07	89364	MATCH
sia_csmith_003.c	oracle	0	0.04	0.04	48592	MATCH
sia_csmith_003.c	lean	0	0.07	0.06	87244	MATCH
sia_csmith_004.c	oracle	0	0.04	0.04	48312	MATCH
sia_csmith_004.c	lean	0	0.07	0.07	87376	MATCH
sia_csmith_005.c	oracle	0	0.04	0.04	48436	MATCH
sia_csmith_005.c	lean	0	0.07	0.06	87056	MATCH
sia_csmith_006.c	oracle	0	0.20	0.19	56752	MATCH
sia_csmith_006.c	lean	0	0.49	0.48	89384	MATCH
sia_csmith_007.c	oracle	0	0.04	0.04	48588	MATCH
sia_csmith_007.c	lean	0	0.07	0.07	87492	MATCH
sia_csmith_008.c	oracle	0	0.05	0.04	51376	MATCH
sia_csmith_008.c	lean	0	0.09	0.09	91608	MATCH
sia_csmith_009.c	oracle	0	0.05	0.05	47952	MATCH
sia_csmith_009.c	lean	0	0.08	0.07	87456	MATCH
sia_csmith_010.c	oracle	0	0.04	0.04	48292	MATCH
sia_csmith_010.c	lean	0	0.08	0.07	87028	MATCH
sia_csmith_011.c	oracle	0	0.04	0.03	48784	MATCH
sia_csmith_011.c	lean	0	0.07	0.06	87308	MATCH
sia_csmith_012.c	oracle	0	0.04	0.03	48460	MATCH
