input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sa_csmith_46.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_460.c	oracle	0	0.04	0.03	48748	MATCH
sa_csmith_460.c	lean	0	0.06	0.06	82112	MATCH
sa_csmith_461.c	oracle	124	15.05	15.04	659120	CERB_SKIP
sa_csmith_461.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_462.c	oracle	124	15.05	15.04	657292	CERB_SKIP
sa_csmith_462.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_463.c	oracle	124	15.04	15.04	642620	CERB_SKIP
sa_csmith_463.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_464.c	oracle	124	15.05	15.05	685680	CERB_SKIP
sa_csmith_464.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_465.c	oracle	124	15.05	15.04	665540	CERB_SKIP
sa_csmith_465.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_466.c	oracle	124	15.05	15.04	651480	CERB_SKIP
sa_csmith_466.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_467.c	oracle	124	15.05	15.04	668328	CERB_SKIP
sa_csmith_467.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_468.c	oracle	0	0.04	0.03	48596	MATCH
sa_csmith_468.c	lean	0	0.06	0.06	80644	MATCH
sa_csmith_469.c	oracle	0	0.11	0.10	71304	MATCH
sa_csmith_469.c	lean	0	0.24	0.24	117588	MATCH
sa_csmith_47.c	oracle	124	15.05	15.04	680172	CERB_SKIP
sa_csmith_47.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_470.c	oracle	0	0.11	0.11	66652	MATCH
sa_csmith_470.c	lean	0	0.24	0.24	107300	MATCH
sa_csmith_48.c	oracle	124	15.04	15.04	622088	CERB_SKIP
sa_csmith_48.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_49.c	oracle	124	15.04	15.03	607252	CERB_SKIP
sa_csmith_49.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_50.c	oracle	124	15.04	15.04	589920	CERB_SKIP
sa_csmith_50.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_51.c	oracle	0	0.04	0.04	48960	MATCH
sa_csmith_51.c	lean	0	0.07	0.06	81948	MATCH
sa_csmith_52.c	oracle	0	0.10	0.09	68152	MATCH
sa_csmith_52.c	lean	0	0.23	0.22	113556	MATCH
sa_csmith_53.c	oracle	124	15.04	15.03	513764	CERB_SKIP
sa_csmith_53.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_54.c	oracle	124	15.04	15.04	672568	CERB_SKIP
sa_csmith_54.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_55.c	oracle	124	15.05	15.04	645004	CERB_SKIP
sa_csmith_55.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_56.c	oracle	0	0.04	0.03	48844	MATCH
sa_csmith_56.c	lean	0	0.07	0.06	82644	MATCH
sa_csmith_57.c	oracle	124	15.05	15.04	707348	CERB_SKIP
sa_csmith_57.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_58.c	oracle	124	15.05	15.04	650116	CERB_SKIP
sa_csmith_58.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_59.c	oracle	124	15.01	15.01	248620	CERB_SKIP
sa_csmith_59.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_60.c	oracle	0	0.04	0.04	48320	MATCH
sa_csmith_60.c	lean	0	0.06	0.06	83276	MATCH
sa_csmith_61.c	oracle	0	0.09	0.09	67560	MATCH
sa_csmith_61.c	lean	0	0.23	0.22	110756	MATCH
sa_csmith_62.c	oracle	124	15.05	15.04	694244	CERB_SKIP
sa_csmith_62.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_63.c	oracle	0	0.17	0.16	68016	MATCH
sa_csmith_63.c	lean	0	0.42	0.41	104800	MATCH
sa_csmith_64.c	oracle	0	0.08	0.08	62020	MATCH
sa_csmith_64.c	lean	0	0.16	0.16	102492	MATCH
sa_csmith_65.c	oracle	124	15.04	15.04	607656	CERB_SKIP
sa_csmith_65.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_66.c	oracle	0	0.10	0.09	64324	MATCH
sa_csmith_66.c	lean	0	0.20	0.19	104556	MATCH
sa_csmith_67.c	oracle	0	0.04	0.03	48340	MATCH
sa_csmith_67.c	lean	0	0.06	0.06	82508	MATCH
sa_csmith_68.c	oracle	0	0.04	0.04	48208	MATCH
sa_csmith_68.c	lean	0	0.06	0.05	83360	MATCH
sa_csmith_69.c	oracle	124	15.05	15.04	630220	CERB_SKIP
sa_csmith_69.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_7.c	oracle	0	0.04	0.04	48964	MATCH
sa_csmith_7.c	lean	0	0.06	0.06	81984	MATCH
sa_csmith_70.c	oracle	124	15.02	15.01	301132	CERB_SKIP
sa_csmith_70.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_71.c	oracle	124	15.04	15.04	650952	CERB_SKIP
sa_csmith_71.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_72.c	oracle	124	15.03	15.02	479140	CERB_SKIP
sa_csmith_72.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_73.c	oracle	124	15.04	15.03	534356	CERB_SKIP
sa_csmith_73.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_74.c	oracle	124	15.03	15.02	435772	CERB_SKIP
sa_csmith_74.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_75.c	oracle	0	1.42	1.41	122420	MATCH
sa_csmith_75.c	lean	0	3.83	3.82	141436	MATCH
sa_csmith_76.c	oracle	0	0.09	0.09	64368	MATCH
sa_csmith_76.c	lean	0	0.19	0.18	107744	MATCH
sa_csmith_77.c	oracle	124	15.05	15.04	636724	CERB_SKIP
sa_csmith_77.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_78.c	oracle	124	15.04	15.04	643592	CERB_SKIP
sa_csmith_78.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_79.c	oracle	0	0.04	0.04	48076	MATCH
sa_csmith_79.c	lean	0	0.06	0.05	81948	MATCH
sa_csmith_8.c	oracle	124	15.04	15.04	529052	CERB_SKIP
sa_csmith_8.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_80.c	oracle	124	15.04	15.04	584112	CERB_SKIP
sa_csmith_80.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_81.c	oracle	0	0.04	0.04	47428	MATCH
sa_csmith_81.c	lean	0	0.06	0.06	82832	MATCH
sa_csmith_82.c	oracle	0	0.16	0.15	54608	MATCH
sa_csmith_82.c	lean	0	0.37	0.37	84144	MATCH
sa_csmith_83.c	oracle	0	0.04	0.04	48148	MATCH
sa_csmith_83.c	lean	0	0.06	0.06	82572	MATCH
sa_csmith_84.c	oracle	0	0.04	0.04	48092	MATCH
sa_csmith_84.c	lean	0	0.06	0.06	82948	MATCH
sa_csmith_85.c	oracle	124	15.02	15.01	339172	CERB_SKIP
sa_csmith_85.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_86.c	oracle	124	15.05	15.04	643468	CERB_SKIP
sa_csmith_86.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_87.c	oracle	0	0.04	0.04	48656	MATCH
sa_csmith_87.c	lean	0	0.07	0.07	82540	MATCH
sa_csmith_88.c	oracle	124	15.04	15.03	612656	CERB_SKIP
sa_csmith_88.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_89.c	oracle	0	0.20	0.19	56748	MATCH
sa_csmith_89.c	lean	0	0.49	0.49	86624	MATCH
sa_csmith_9.c	oracle	124	15.04	15.03	623968	CERB_SKIP
sa_csmith_9.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_90.c	oracle	0	0.09	0.09	64420	MATCH
sa_csmith_90.c	lean	0	0.20	0.20	106632	MATCH
sa_csmith_91.c	oracle	0	0.05	0.04	48404	MATCH
sa_csmith_91.c	lean	0	0.07	0.06	82908	MATCH
sa_csmith_92.c	oracle	0	0.23	0.22	66320	MATCH
sa_csmith_92.c	lean	0	0.54	0.54	101688	MATCH
sa_csmith_93.c	oracle	124	15.04	15.04	568348	CERB_SKIP
sa_csmith_93.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_94.c	oracle	124	15.04	15.03	505236	CERB_SKIP
sa_csmith_94.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_95.c	oracle	0	0.10	0.10	67988	MATCH
sa_csmith_95.c	lean	0	0.21	0.20	109476	MATCH
sa_csmith_96.c	oracle	0	0.05	0.04	48592	MATCH
sa_csmith_96.c	lean	0	0.06	0.06	82496	MATCH
sa_csmith_97.c	oracle	124	15.05	15.04	653672	CERB_SKIP
sa_csmith_97.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_98.c	oracle	124	15.04	15.03	629204	CERB_SKIP
sa_csmith_98.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_99.c	oracle	124	15.04	15.03	610500	CERB_SKIP
sa_csmith_99.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_001.c	oracle	124	15.03	15.03	516292	CERB_SKIP
sia_csmith_001.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_002.c	oracle	0	0.04	0.04	49432	MATCH
sia_csmith_002.c	lean	0	0.07	0.07	83560	MATCH
sia_csmith_003.c	oracle	0	0.04	0.03	48668	MATCH
sia_csmith_003.c	lean	0	0.07	0.06	81992	MATCH
sia_csmith_004.c	oracle	0	0.04	0.03	47888	MATCH
sia_csmith_004.c	lean	0	0.06	0.05	82412	MATCH
sia_csmith_005.c	oracle	0	0.04	0.03	48844	MATCH
sia_csmith_005.c	lean	0	0.06	0.05	82944	MATCH
sia_csmith_006.c	oracle	0	0.19	0.19	56616	MATCH
sia_csmith_006.c	lean	0	0.51	0.50	85392	MATCH
sia_csmith_007.c	oracle	0	0.04	0.03	48756	MATCH
sia_csmith_007.c	lean	0	0.06	0.05	82788	MATCH
sia_csmith_008.c	oracle	0	0.05	0.04	51240	MATCH
sia_csmith_008.c	lean	0	0.08	0.07	87156	MATCH
sia_csmith_009.c	oracle	0	0.04	0.04	48580	MATCH
sia_csmith_009.c	lean	0	0.07	0.06	82220	MATCH
sia_csmith_010.c	oracle	0	0.04	0.03	49312	MATCH
sia_csmith_010.c	lean	0	0.07	0.06	82132	MATCH
sia_csmith_011.c	oracle	0	0.04	0.03	49168	MATCH
sia_csmith_011.c	lean	0	0.06	0.05	83024	MATCH
sia_csmith_012.c	oracle	0	0.04	0.03	48492	MATCH
sia_csmith_012.c	lean	0	0.06	0.06	82980	MATCH
sia_csmith_013.c	oracle	0	0.04	0.04	48884	MATCH
sia_csmith_013.c	lean	0	0.07	0.06	83024	MATCH
sia_csmith_014.c	oracle	0	0.05	0.04	51164	MATCH
sia_csmith_014.c	lean	0	0.09	0.08	84548	MATCH
sia_csmith_015.c	oracle	0	0.04	0.03	48064	MATCH
sia_csmith_015.c	lean	0	0.06	0.06	82476	MATCH
sia_csmith_016.c	oracle	0	3.04	3.04	173584	MATCH
sia_csmith_016.c	lean	0	8.99	8.99	183472	MATCH
sia_csmith_017.c	oracle	0	0.04	0.04	47992	MATCH
sia_csmith_017.c	lean	0	0.06	0.06	83104	MATCH
sia_csmith_018.c	oracle	0	0.09	0.09	50668	MATCH
sia_csmith_018.c	lean	0	0.21	0.21	83696	MATCH
sia_csmith_019.c	oracle	0	0.06	0.06	48800	MATCH
sia_csmith_019.c	lean	0	0.12	0.11	82304	MATCH
sia_csmith_020.c	oracle	0	0.04	0.04	48208	MATCH
sia_csmith_020.c	lean	0	0.06	0.06	82260	MATCH
sia_csmith_021.c	oracle	0	0.13	0.12	56428	MATCH
sia_csmith_021.c	lean	0	0.31	0.30	90480	MATCH
sia_csmith_022.c	oracle	0	0.05	0.04	49364	MATCH
sia_csmith_022.c	lean	0	0.09	0.09	83532	MATCH
sia_csmith_023.c	oracle	0	0.04	0.04	48360	MATCH
sia_csmith_023.c	lean	0	0.07	0.06	82508	MATCH
sia_csmith_024.c	oracle	0	0.04	0.04	48056	MATCH
sia_csmith_024.c	lean	0	0.07	0.06	82308	MATCH
sia_csmith_025.c	oracle	0	0.04	0.03	48300	MATCH
sia_csmith_025.c	lean	0	0.06	0.06	82312	MATCH
sia_csmith_026.c	oracle	0	0.04	0.04	48448	MATCH
sia_csmith_026.c	lean	0	0.07	0.06	81844	MATCH
sia_csmith_027.c	oracle	0	0.05	0.04	48160	MATCH
sia_csmith_027.c	lean	0	0.07	0.06	83516	MATCH
sia_csmith_028.c	oracle	0	0.06	0.06	50008	MATCH
sia_csmith_028.c	lean	0	0.12	0.11	84128	MATCH
sia_csmith_029.c	oracle	0	0.04	0.04	48164	MATCH
sia_csmith_029.c	lean	0	0.06	0.06	82072	MATCH
sia_csmith_030.c	oracle	0	0.21	0.20	56716	MATCH
sia_csmith_030.c	lean	0	0.53	0.52	84856	MATCH
sia_csmith_031.c	oracle	124	15.05	15.05	728496	CERB_SKIP
sia_csmith_031.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_032.c	oracle	124	15.01	15.00	141212	CERB_SKIP
sia_csmith_032.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_033.c	oracle	0	0.06	0.05	48640	MATCH
sia_csmith_033.c	lean	0	0.11	0.11	80752	MATCH
sia_csmith_034.c	oracle	0	0.05	0.04	48140	MATCH
sia_csmith_034.c	lean	0	0.08	0.07	82668	MATCH
sia_csmith_035.c	oracle	0	0.07	0.07	60108	MATCH
sia_csmith_035.c	lean	0	0.15	0.14	101668	MATCH
sia_csmith_036.c	oracle	0	0.06	0.05	48760	MATCH
sia_csmith_036.c	lean	0	0.10	0.09	82720	MATCH
sia_csmith_037.c	oracle	124	15.05	15.04	688336	CERB_SKIP
sia_csmith_037.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_038.c	oracle	0	0.04	0.03	48780	MATCH
sia_csmith_038.c	lean	0	0.06	0.06	82336	MATCH
sia_csmith_039.c	oracle	0	0.04	0.04	48944	MATCH
sia_csmith_039.c	lean	0	0.06	0.06	82436	MATCH
sia_csmith_040.c	oracle	0	0.05	0.04	50240	MATCH
sia_csmith_040.c	lean	0	0.08	0.07	86120	MATCH
sia_csmith_041.c	oracle	0	3.89	3.89	210164	MATCH
sia_csmith_041.c	lean	0	10.39	10.38	227912	MATCH
sia_csmith_042.c	oracle	0	0.04	0.03	48840	MATCH
sia_csmith_042.c	lean	0	0.06	0.06	82648	MATCH
sia_csmith_043.c	oracle	0	0.08	0.07	51144	MATCH
sia_csmith_043.c	lean	0	0.18	0.18	85460	MATCH
sia_csmith_044.c	oracle	0	0.05	0.05	53028	MATCH
sia_csmith_044.c	lean	0	0.11	0.11	89336	MATCH
sia_csmith_045.c	oracle	0	0.04	0.03	48180	MATCH
sia_csmith_045.c	lean	0	0.06	0.05	82644	MATCH
sia_csmith_046.c	oracle	0	0.04	0.03	48528	MATCH
sia_csmith_046.c	lean	0	0.06	0.05	82644	MATCH
sia_csmith_047.c	oracle	124	15.04	15.04	589236	CERB_SKIP
sia_csmith_047.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_048.c	oracle	0	0.04	0.03	48904	MATCH
sia_csmith_048.c	lean	0	0.07	0.06	84276	MATCH
sia_csmith_049.c	oracle	0	0.04	0.03	48452	MATCH
sia_csmith_049.c	lean	0	0.07	0.06	82868	MATCH
sia_csmith_050.c	oracle	0	0.04	0.03	47680	MATCH
sia_csmith_050.c	lean	0	0.06	0.06	82464	MATCH
sia_csmith_051.c	oracle	0	0.04	0.03	47988	MATCH
sia_csmith_051.c	lean	0	0.07	0.06	82100	MATCH
sia_csmith_052.c	oracle	0	0.04	0.04	50924	MATCH
sia_csmith_052.c	lean	0	0.07	0.06	84052	MATCH
sia_csmith_053.c	oracle	0	0.04	0.03	48316	MATCH
sia_csmith_053.c	lean	0	0.07	0.06	82088	MATCH
sia_csmith_054.c	oracle	0	0.04	0.03	48976	MATCH
sia_csmith_054.c	lean	0	0.06	0.06	83400	MATCH
sia_csmith_055.c	oracle	124	15.04	15.04	551512	CERB_SKIP
sia_csmith_055.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_056.c	oracle	0	0.05	0.04	49464	MATCH
sia_csmith_056.c	lean	0	0.09	0.08	84464	MATCH
sia_csmith_057.c	oracle	0	0.04	0.04	48440	MATCH
sia_csmith_057.c	lean	0	0.06	0.05	83368	MATCH
sia_csmith_058.c	oracle	0	0.04	0.03	49052	MATCH
sia_csmith_058.c	lean	0	0.06	0.06	82120	MATCH
sia_csmith_059.c	oracle	0	0.05	0.04	49484	MATCH
sia_csmith_059.c	lean	0	0.10	0.09	81924	MATCH
sia_csmith_060.c	oracle	0	0.04	0.03	48068	MATCH
sia_csmith_060.c	lean	0	0.06	0.06	83140	MATCH
sia_csmith_061.c	oracle	0	0.05	0.05	51148	MATCH
sia_csmith_061.c	lean	0	0.10	0.09	86744	MATCH
sia_csmith_062.c	oracle	0	0.06	0.05	52292	MATCH
sia_csmith_062.c	lean	0	0.11	0.11	86560	MATCH
sia_csmith_063.c	oracle	0	0.04	0.04	48648	MATCH
sia_csmith_063.c	lean	0	0.06	0.06	82784	MATCH
sia_csmith_064.c	oracle	0	0.04	0.04	50204	MATCH
sia_csmith_064.c	lean	0	0.07	0.07	84668	MATCH
sia_csmith_065.c	oracle	0	0.04	0.03	48412	MATCH
sia_csmith_065.c	lean	0	0.06	0.05	82560	MATCH
sia_csmith_066.c	oracle	0	0.05	0.04	48908	MATCH
sia_csmith_066.c	lean	0	0.07	0.06	82180	MATCH
sia_csmith_067.c	oracle	0	0.07	0.07	52152	MATCH
sia_csmith_067.c	lean	0	0.15	0.14	87716	MATCH
sia_csmith_068.c	oracle	0	0.04	0.04	49688	MATCH
sia_csmith_068.c	lean	0	0.07	0.06	82592	MATCH
sia_csmith_069.c	oracle	0	0.05	0.05	48764	MATCH
sia_csmith_069.c	lean	0	0.08	0.07	83532	MATCH
sia_csmith_070.c	oracle	0	0.04	0.04	48968	MATCH
sia_csmith_070.c	lean	0	0.06	0.05	82076	MATCH
sia_csmith_071.c	oracle	0	0.14	0.13	52592	MATCH
sia_csmith_071.c	lean	0	0.32	0.32	82416	MATCH
sia_csmith_072.c	oracle	0	9.37	9.37	434400	TIMEOUT
sia_csmith_072.c	lean	124	15.00	14.99	291492	TIMEOUT
sia_csmith_073.c	oracle	0	0.44	0.44	70448	MATCH
sia_csmith_073.c	lean	0	1.14	1.14	98224	MATCH
sia_csmith_074.c	oracle	124	15.04	15.03	606868	CERB_SKIP
sia_csmith_074.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_075.c	oracle	0	0.04	0.03	48460	MATCH
sia_csmith_075.c	lean	0	0.06	0.05	82940	MATCH
sia_csmith_076.c	oracle	0	1.03	1.03	89488	MATCH
sia_csmith_076.c	lean	0	2.75	2.74	111628	MATCH
sia_csmith_077.c	oracle	0	0.05	0.05	49920	MATCH
sia_csmith_077.c	lean	0	0.11	0.10	82288	MATCH
sia_csmith_078.c	oracle	0	0.34	0.34	66760	MATCH
sia_csmith_078.c	lean	0	0.88	0.87	95388	MATCH
sia_csmith_079.c	oracle	124	15.04	15.04	658596	CERB_SKIP
sia_csmith_079.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_080.c	oracle	0	0.04	0.03	48700	MATCH
sia_csmith_080.c	lean	0	0.07	0.07	82472	MATCH
sia_csmith_081.c	oracle	0	0.07	0.06	56012	MATCH
sia_csmith_081.c	lean	0	0.13	0.13	92836	MATCH
sia_csmith_082.c	oracle	0	0.05	0.04	49492	MATCH
sia_csmith_082.c	lean	0	0.09	0.09	82460	MATCH
sia_csmith_083.c	oracle	0	0.05	0.04	50264	MATCH
sia_csmith_083.c	lean	0	0.07	0.06	84772	MATCH
sia_csmith_084.c	oracle	0	0.04	0.04	48608	MATCH
sia_csmith_084.c	lean	0	0.06	0.05	82920	MATCH
sia_csmith_085.c	oracle	0	0.04	0.03	48648	MATCH
sia_csmith_085.c	lean	0	0.07	0.06	82356	MATCH
sia_csmith_086.c	oracle	0	0.08	0.08	52156	MATCH
sia_csmith_086.c	lean	0	0.20	0.19	82456	MATCH
sia_csmith_087.c	oracle	0	0.04	0.03	48612	MATCH
sia_csmith_087.c	lean	0	0.06	0.06	82196	MATCH
sia_csmith_088.c	oracle	0	1.37	1.36	111016	MATCH
sia_csmith_088.c	lean	0	3.65	3.65	134380	MATCH
sia_csmith_089.c	oracle	0	0.04	0.04	48196	MATCH
sia_csmith_089.c	lean	0	0.06	0.06	83228	MATCH
sia_csmith_090.c	oracle	0	0.05	0.04	49904	MATCH
sia_csmith_090.c	lean	0	0.08	0.08	85596	MATCH
sia_csmith_091.c	oracle	0	0.05	0.04	48772	MATCH
sia_csmith_091.c	lean	0	0.08	0.08	83336	MATCH
sia_csmith_092.c	oracle	124	15.05	15.04	721380	CERB_SKIP
sia_csmith_092.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_093.c	oracle	0	0.04	0.03	48408	MATCH
sia_csmith_093.c	lean	0	0.07	0.06	81936	MATCH
sia_csmith_094.c	oracle	0	0.04	0.03	48452	MATCH
sia_csmith_094.c	lean	0	0.06	0.06	82268	MATCH
sia_csmith_095.c	oracle	0	0.04	0.03	48976	MATCH
sia_csmith_095.c	lean	0	0.06	0.05	82060	MATCH
sia_csmith_096.c	oracle	0	0.04	0.03	48648	MATCH
sia_csmith_096.c	lean	0	0.06	0.06	81884	MATCH
sia_csmith_097.c	oracle	0	0.05	0.04	51768	MATCH
sia_csmith_097.c	lean	0	0.09	0.08	88544	MATCH
sia_csmith_098.c	oracle	0	0.04	0.04	49184	MATCH
sia_csmith_098.c	lean	0	0.06	0.06	82932	MATCH
sia_csmith_099.c	oracle	0	0.04	0.03	47976	MATCH
sia_csmith_099.c	lean	0	0.06	0.06	82612	MATCH
sia_csmith_100.c	oracle	0	0.18	0.18	56900	MATCH
sia_csmith_100.c	lean	0	0.46	0.45	89532	MATCH
sia_csmith_1000.c	oracle	0	0.04	0.03	49516	MATCH
sia_csmith_1000.c	lean	0	0.07	0.07	84448	MATCH
sia_csmith_1001.c	oracle	124	15.05	15.04	730176	CERB_SKIP
sia_csmith_1001.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1002.c	oracle	0	0.04	0.03	48176	MATCH
sia_csmith_1002.c	lean	0	0.07	0.06	82760	MATCH
sia_csmith_1003.c	oracle	124	15.05	15.04	641196	CERB_SKIP
sia_csmith_1003.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1004.c	oracle	0	0.04	0.03	49148	MATCH
sia_csmith_1004.c	lean	0	0.07	0.06	82824	MATCH
sia_csmith_1005.c	oracle	124	15.04	15.04	608272	CERB_SKIP
sia_csmith_1005.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1006.c	oracle	124	15.05	15.04	643412	CERB_SKIP
sia_csmith_1006.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1007.c	oracle	124	15.04	15.04	651120	CERB_SKIP
sia_csmith_1007.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1008.c	oracle	124	15.02	15.00	259728	CERB_SKIP
sia_csmith_1008.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1009.c	oracle	0	0.04	0.04	48192	MATCH
sia_csmith_1009.c	lean	0	0.07	0.06	83508	MATCH
sia_csmith_101.c	oracle	0	0.05	0.05	52176	MATCH
sia_csmith_101.c	lean	0	0.09	0.08	88688	MATCH
sia_csmith_1010.c	oracle	124	15.04	15.04	653156	CERB_SKIP
sia_csmith_1010.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1011.c	oracle	0	0.05	0.05	49612	MATCH
sia_csmith_1011.c	lean	0	0.07	0.06	86508	MATCH
sia_csmith_1012.c	oracle	0	0.04	0.03	48140	MATCH
sia_csmith_1012.c	lean	0	0.06	0.05	80876	MATCH
sia_csmith_1013.c	oracle	0	0.04	0.03	48876	MATCH
sia_csmith_1013.c	lean	0	0.06	0.06	82260	MATCH
sia_csmith_1014.c	oracle	124	15.05	15.04	738992	CERB_SKIP
sia_csmith_1014.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1015.c	oracle	124	15.05	15.05	666372	CERB_SKIP
sia_csmith_1015.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1016.c	oracle	124	15.04	15.03	641008	CERB_SKIP
sia_csmith_1016.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1017.c	oracle	124	15.05	15.05	728200	CERB_SKIP
sia_csmith_1017.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1018.c	oracle	124	15.05	15.05	729100	CERB_SKIP
sia_csmith_1018.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1019.c	oracle	124	15.05	15.04	669708	CERB_SKIP
sia_csmith_1019.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_102.c	oracle	0	0.04	0.03	48608	MATCH
sia_csmith_102.c	lean	0	0.07	0.06	82228	MATCH
sia_csmith_1020.c	oracle	124	15.03	15.03	496312	CERB_SKIP
sia_csmith_1020.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1021.c	oracle	124	15.05	15.04	718724	CERB_SKIP
sia_csmith_1021.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1022.c	oracle	124	15.05	15.04	659640	CERB_SKIP
sia_csmith_1022.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1023.c	oracle	124	15.05	15.04	640600	CERB_SKIP
sia_csmith_1023.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1024.c	oracle	124	15.05	15.04	638948	CERB_SKIP
sia_csmith_1024.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1025.c	oracle	124	15.04	15.04	640080	CERB_SKIP
sia_csmith_1025.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1026.c	oracle	0	0.04	0.04	48920	MATCH
sia_csmith_1026.c	lean	0	0.07	0.07	83052	MATCH
sia_csmith_1027.c	oracle	0	0.04	0.04	48272	MATCH
sia_csmith_1027.c	lean	0	0.06	0.05	82712	MATCH
sia_csmith_1028.c	oracle	124	15.04	15.04	598328	CERB_SKIP
sia_csmith_1028.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1029.c	oracle	124	15.05	15.04	687344	CERB_SKIP
sia_csmith_1029.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_103.c	oracle	0	0.09	0.08	59572	MATCH
sia_csmith_103.c	lean	0	0.21	0.20	100636	MATCH
sia_csmith_1030.c	oracle	124	15.05	15.04	715556	CERB_SKIP
sia_csmith_1030.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1031.c	oracle	124	15.05	15.04	745844	CERB_SKIP
sia_csmith_1031.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1032.c	oracle	0	0.04	0.03	48520	MATCH
sia_csmith_1032.c	lean	0	0.06	0.05	83152	MATCH
sia_csmith_1033.c	oracle	0	0.07	0.07	58848	MATCH
sia_csmith_1033.c	lean	0	0.13	0.12	100772	MATCH
sia_csmith_1034.c	oracle	124	15.05	15.04	688932	CERB_SKIP
sia_csmith_1034.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1035.c	oracle	124	15.01	15.00	207680	CERB_SKIP
