input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sa_csmith_277.c	oracle	0	0.05	0.04	50640	MATCH
sa_csmith_277.c	lean	0	0.08	0.07	85752	MATCH
sa_csmith_278.c	oracle	0	0.04	0.04	49868	MATCH
sa_csmith_278.c	lean	0	0.07	0.06	84372	MATCH
sa_csmith_279.c	oracle	0	0.04	0.04	50448	MATCH
sa_csmith_279.c	lean	0	0.07	0.06	84152	MATCH
sa_csmith_28.c	oracle	0	0.08	0.07	62404	MATCH
sa_csmith_28.c	lean	0	0.16	0.16	100612	MATCH
sa_csmith_280.c	oracle	124	15.04	15.03	581388	CERB_SKIP
sa_csmith_280.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_281.c	oracle	124	15.04	15.03	623380	CERB_SKIP
sa_csmith_281.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_282.c	oracle	124	15.03	15.02	426180	CERB_SKIP
sa_csmith_282.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_283.c	oracle	0	0.04	0.03	49744	MATCH
sa_csmith_283.c	lean	0	0.07	0.06	81652	MATCH
sa_csmith_284.c	oracle	124	15.03	15.03	490740	CERB_SKIP
sa_csmith_284.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_285.c	oracle	0	0.04	0.03	49740	MATCH
sa_csmith_285.c	lean	0	0.06	0.06	84080	MATCH
sa_csmith_286.c	oracle	124	15.05	15.04	661444	CERB_SKIP
sa_csmith_286.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_287.c	oracle	0	0.09	0.08	65508	MATCH
sa_csmith_287.c	lean	0	0.17	0.16	107920	MATCH
sa_csmith_288.c	oracle	0	0.04	0.03	49736	MATCH
sa_csmith_288.c	lean	0	0.06	0.05	83376	MATCH
sa_csmith_289.c	oracle	124	15.05	15.04	659696	CERB_SKIP
sa_csmith_289.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_29.c	oracle	0	2.68	2.68	174800	MATCH
sa_csmith_29.c	lean	0	7.06	7.06	187432	MATCH
sa_csmith_290.c	oracle	124	15.05	15.04	713272	CERB_SKIP
sa_csmith_290.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_291.c	oracle	124	15.04	15.04	600808	CERB_SKIP
sa_csmith_291.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_292.c	oracle	124	15.04	15.03	583908	CERB_SKIP
sa_csmith_292.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_293.c	oracle	0	0.09	0.08	64944	MATCH
sa_csmith_293.c	lean	0	0.19	0.18	106380	MATCH
sa_csmith_294.c	oracle	0	0.09	0.09	69148	MATCH
sa_csmith_294.c	lean	0	0.20	0.20	112484	MATCH
sa_csmith_295.c	oracle	0	0.07	0.07	59696	MATCH
sa_csmith_295.c	lean	0	0.15	0.15	102320	MATCH
sa_csmith_296.c	oracle	124	15.05	15.04	691284	CERB_SKIP
sa_csmith_296.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_297.c	oracle	124	15.04	15.03	654940	CERB_SKIP
sa_csmith_297.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_298.c	oracle	124	15.05	15.04	692588	CERB_SKIP
sa_csmith_298.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_299.c	oracle	0	1.61	1.61	135352	MATCH
sa_csmith_299.c	lean	0	4.23	4.22	155864	MATCH
sa_csmith_30.c	oracle	124	15.05	15.04	696136	CERB_SKIP
sa_csmith_30.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_300.c	oracle	124	15.05	15.04	656996	CERB_SKIP
sa_csmith_300.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_301.c	oracle	124	15.05	15.04	642136	CERB_SKIP
sa_csmith_301.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_302.c	oracle	124	15.05	15.04	658188	CERB_SKIP
sa_csmith_302.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_303.c	oracle	124	15.04	15.04	637504	CERB_SKIP
sa_csmith_303.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_304.c	oracle	0	0.04	0.04	50252	MATCH
sa_csmith_304.c	lean	0	0.08	0.07	85820	MATCH
sa_csmith_305.c	oracle	0	0.04	0.04	49992	MATCH
sa_csmith_305.c	lean	0	0.06	0.05	82292	MATCH
sa_csmith_306.c	oracle	124	15.05	15.03	657200	CERB_SKIP
sa_csmith_306.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_307.c	oracle	124	15.05	15.04	669452	CERB_SKIP
sa_csmith_307.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_308.c	oracle	124	15.04	15.04	643084	CERB_SKIP
sa_csmith_308.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_309.c	oracle	124	15.05	15.04	665328	CERB_SKIP
sa_csmith_309.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_31.c	oracle	124	15.04	15.03	644904	CERB_SKIP
sa_csmith_31.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_310.c	oracle	124	15.05	15.04	698780	CERB_SKIP
sa_csmith_310.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_311.c	oracle	124	15.03	15.02	460724	CERB_SKIP
sa_csmith_311.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_312.c	oracle	124	15.05	15.04	659408	CERB_SKIP
sa_csmith_312.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_313.c	oracle	124	15.05	15.04	667084	CERB_SKIP
sa_csmith_313.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_314.c	oracle	124	15.02	15.01	316356	CERB_SKIP
sa_csmith_314.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_315.c	oracle	0	0.11	0.10	69360	MATCH
sa_csmith_315.c	lean	0	0.24	0.23	112352	MATCH
sa_csmith_316.c	oracle	124	15.04	15.03	554768	CERB_SKIP
sa_csmith_316.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_317.c	oracle	0	0.11	0.10	69676	MATCH
sa_csmith_317.c	lean	0	0.23	0.23	112300	MATCH
sa_csmith_318.c	oracle	124	15.05	15.04	707408	CERB_SKIP
sa_csmith_318.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_319.c	oracle	124	15.04	15.04	658640	CERB_SKIP
sa_csmith_319.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_32.c	oracle	0	0.07	0.06	63364	MATCH
sa_csmith_32.c	lean	0	0.16	0.15	106248	MATCH
sa_csmith_320.c	oracle	124	15.04	15.04	640812	CERB_SKIP
sa_csmith_320.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_321.c	oracle	0	0.04	0.03	50272	MATCH
sa_csmith_321.c	lean	0	0.06	0.05	84364	MATCH
sa_csmith_322.c	oracle	124	15.04	15.04	588992	CERB_SKIP
sa_csmith_322.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_323.c	oracle	124	15.05	15.04	647976	CERB_SKIP
sa_csmith_323.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_324.c	oracle	0	0.10	0.09	68044	MATCH
sa_csmith_324.c	lean	0	0.20	0.20	109704	MATCH
sa_csmith_325.c	oracle	0	0.04	0.03	49468	MATCH
sa_csmith_325.c	lean	0	0.06	0.06	82284	MATCH
sa_csmith_326.c	oracle	0	0.04	0.03	49808	MATCH
sa_csmith_326.c	lean	0	0.06	0.05	84368	MATCH
sa_csmith_327.c	oracle	0	0.04	0.03	50316	MATCH
sa_csmith_327.c	lean	0	0.06	0.06	84024	MATCH
sa_csmith_328.c	oracle	0	0.04	0.04	48800	MATCH
sa_csmith_328.c	lean	0	0.07	0.06	84168	MATCH
sa_csmith_329.c	oracle	124	15.04	15.03	550068	CERB_SKIP
sa_csmith_329.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_33.c	oracle	124	15.04	15.03	603180	CERB_SKIP
sa_csmith_33.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_330.c	oracle	0	0.04	0.03	49920	MATCH
sa_csmith_330.c	lean	0	0.06	0.06	84028	MATCH
sa_csmith_331.c	oracle	124	15.04	15.04	621760	CERB_SKIP
sa_csmith_331.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_332.c	oracle	124	15.04	15.04	606784	CERB_SKIP
sa_csmith_332.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_333.c	oracle	124	15.04	15.03	618036	CERB_SKIP
sa_csmith_333.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_334.c	oracle	124	15.02	15.02	301204	CERB_SKIP
sa_csmith_334.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_335.c	oracle	124	15.05	15.04	671448	CERB_SKIP
sa_csmith_335.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_336.c	oracle	0	0.08	0.08	62980	MATCH
sa_csmith_336.c	lean	0	0.19	0.18	101456	MATCH
sa_csmith_337.c	oracle	124	15.05	15.03	656368	CERB_SKIP
sa_csmith_337.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_338.c	oracle	124	15.03	15.02	475180	CERB_SKIP
sa_csmith_338.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_339.c	oracle	0	0.11	0.11	72808	MATCH
sa_csmith_339.c	lean	0	0.25	0.24	118080	MATCH
sa_csmith_34.c	oracle	124	15.05	15.04	666572	CERB_SKIP
sa_csmith_34.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_340.c	oracle	124	15.04	15.03	581348	CERB_SKIP
sa_csmith_340.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_341.c	oracle	124	15.02	15.01	301372	CERB_SKIP
sa_csmith_341.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_342.c	oracle	0	2.57	2.56	163288	MATCH
sa_csmith_342.c	lean	0	6.68	6.67	174088	MATCH
sa_csmith_343.c	oracle	124	15.05	15.04	650616	CERB_SKIP
sa_csmith_343.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_344.c	oracle	124	15.05	15.04	665432	CERB_SKIP
sa_csmith_344.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_345.c	oracle	0	0.04	0.03	50060	MATCH
sa_csmith_345.c	lean	0	0.06	0.05	84180	MATCH
sa_csmith_346.c	oracle	124	15.04	15.03	643556	CERB_SKIP
sa_csmith_346.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_347.c	oracle	0	0.04	0.04	49404	MATCH
sa_csmith_347.c	lean	0	0.06	0.06	84316	MATCH
sa_csmith_348.c	oracle	124	15.02	15.01	366016	CERB_SKIP
sa_csmith_348.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_349.c	oracle	0	0.04	0.04	49832	MATCH
sa_csmith_349.c	lean	0	0.06	0.06	84220	MATCH
sa_csmith_35.c	oracle	0	0.04	0.03	50176	MATCH
sa_csmith_35.c	lean	0	0.06	0.06	83860	MATCH
sa_csmith_350.c	oracle	0	0.10	0.10	66904	MATCH
sa_csmith_350.c	lean	0	0.21	0.20	108972	MATCH
sa_csmith_351.c	oracle	124	15.04	15.03	637272	CERB_SKIP
sa_csmith_351.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_352.c	oracle	0	0.07	0.06	64180	MATCH
sa_csmith_352.c	lean	0	0.18	0.17	106468	MATCH
sa_csmith_353.c	oracle	124	15.04	15.04	593480	CERB_SKIP
sa_csmith_353.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_354.c	oracle	0	0.04	0.03	50156	MATCH
sa_csmith_354.c	lean	0	0.06	0.06	84152	MATCH
sa_csmith_355.c	oracle	124	15.04	15.03	570752	CERB_SKIP
sa_csmith_355.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_356.c	oracle	0	0.04	0.03	49748	MATCH
sa_csmith_356.c	lean	0	0.07	0.06	83516	MATCH
sa_csmith_357.c	oracle	0	0.04	0.03	50208	MATCH
sa_csmith_357.c	lean	0	0.06	0.05	84424	MATCH
sa_csmith_358.c	oracle	0	0.09	0.09	67136	MATCH
sa_csmith_358.c	lean	0	0.20	0.19	110320	MATCH
sa_csmith_359.c	oracle	124	15.04	15.03	613984	CERB_SKIP
sa_csmith_359.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_36.c	oracle	124	15.05	15.04	613392	CERB_SKIP
sa_csmith_36.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_360.c	oracle	0	0.08	0.07	52008	MATCH
sa_csmith_360.c	lean	0	0.16	0.15	83276	MATCH
sa_csmith_361.c	oracle	124	15.04	15.04	591056	CERB_SKIP
sa_csmith_361.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_362.c	oracle	124	15.05	15.04	683896	CERB_SKIP
sa_csmith_362.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_363.c	oracle	124	15.05	15.04	708288	CERB_SKIP
sa_csmith_363.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_364.c	oracle	124	15.05	15.04	632948	CERB_SKIP
sa_csmith_364.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_365.c	oracle	124	15.05	15.04	675432	CERB_SKIP
sa_csmith_365.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_366.c	oracle	124	15.05	15.04	711976	CERB_SKIP
sa_csmith_366.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_367.c	oracle	0	0.04	0.03	49936	MATCH
sa_csmith_367.c	lean	0	0.06	0.05	83336	MATCH
sa_csmith_368.c	oracle	124	15.04	15.04	634520	CERB_SKIP
sa_csmith_368.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_369.c	oracle	0	4.24	4.23	232756	MATCH
sa_csmith_369.c	lean	0	11.24	11.23	241780	MATCH
sa_csmith_37.c	oracle	124	15.05	15.05	675840	CERB_SKIP
sa_csmith_37.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_370.c	oracle	124	15.05	15.04	660972	CERB_SKIP
sa_csmith_370.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_371.c	oracle	0	3.55	3.54	206268	MATCH
sa_csmith_371.c	lean	0	9.23	9.22	207852	MATCH
sa_csmith_372.c	oracle	124	15.05	15.04	664624	CERB_SKIP
sa_csmith_372.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_373.c	oracle	0	0.10	0.09	70504	MATCH
sa_csmith_373.c	lean	0	0.22	0.21	116372	MATCH
sa_csmith_374.c	oracle	124	15.05	15.04	674460	CERB_SKIP
sa_csmith_374.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_375.c	oracle	124	15.03	15.02	454352	CERB_SKIP
sa_csmith_375.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_376.c	oracle	0	0.39	0.38	80968	MATCH
sa_csmith_376.c	lean	0	0.99	0.98	115352	MATCH
sa_csmith_377.c	oracle	0	0.04	0.03	50332	MATCH
sa_csmith_377.c	lean	0	0.06	0.05	84400	MATCH
sa_csmith_378.c	oracle	124	15.05	15.04	659512	CERB_SKIP
sa_csmith_378.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_379.c	oracle	124	15.02	15.02	330636	CERB_SKIP
sa_csmith_379.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_38.c	oracle	124	15.05	15.05	673632	CERB_SKIP
sa_csmith_38.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_380.c	oracle	0	0.04	0.04	49892	MATCH
sa_csmith_380.c	lean	0	0.06	0.06	84240	MATCH
sa_csmith_381.c	oracle	124	15.04	15.03	588572	CERB_SKIP
sa_csmith_381.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_382.c	oracle	0	0.04	0.04	50424	MATCH
sa_csmith_382.c	lean	0	0.06	0.06	83688	MATCH
sa_csmith_383.c	oracle	124	15.04	15.03	660328	CERB_SKIP
sa_csmith_383.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_384.c	oracle	124	15.05	15.04	668380	CERB_SKIP
sa_csmith_384.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_385.c	oracle	0	0.04	0.03	48900	MATCH
sa_csmith_385.c	lean	0	0.06	0.05	84236	MATCH
sa_csmith_386.c	oracle	0	0.07	0.06	62540	MATCH
sa_csmith_386.c	lean	0	0.14	0.13	104572	MATCH
sa_csmith_387.c	oracle	0	0.09	0.09	69240	MATCH
sa_csmith_387.c	lean	0	0.19	0.18	112560	MATCH
sa_csmith_388.c	oracle	0	0.04	0.04	49564	MATCH
sa_csmith_388.c	lean	0	0.06	0.06	84604	MATCH
sa_csmith_389.c	oracle	124	15.05	15.04	667156	CERB_SKIP
sa_csmith_389.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_39.c	oracle	124	15.05	15.04	679560	CERB_SKIP
sa_csmith_39.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_390.c	oracle	0	0.04	0.04	50024	MATCH
sa_csmith_390.c	lean	0	0.06	0.05	84032	MATCH
sa_csmith_391.c	oracle	124	15.04	15.04	620428	CERB_SKIP
sa_csmith_391.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_392.c	oracle	0	0.04	0.03	50276	MATCH
sa_csmith_392.c	lean	0	0.06	0.06	83604	MATCH
sa_csmith_393.c	oracle	124	15.04	15.03	656420	CERB_SKIP
sa_csmith_393.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_394.c	oracle	0	0.04	0.03	49140	MATCH
sa_csmith_394.c	lean	0	0.07	0.06	84284	MATCH
sa_csmith_395.c	oracle	124	15.04	15.03	646624	CERB_SKIP
sa_csmith_395.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_396.c	oracle	0	0.07	0.07	60956	MATCH
sa_csmith_396.c	lean	0	0.14	0.14	101256	MATCH
sa_csmith_397.c	oracle	0	0.09	0.08	64092	MATCH
sa_csmith_397.c	lean	0	0.19	0.18	106092	MATCH
sa_csmith_398.c	oracle	0	0.04	0.04	50056	MATCH
sa_csmith_398.c	lean	0	0.07	0.06	83660	MATCH
sa_csmith_399.c	oracle	124	15.04	15.04	653304	CERB_SKIP
sa_csmith_399.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_40.c	oracle	0	0.04	0.03	49472	MATCH
sa_csmith_40.c	lean	0	0.06	0.06	83336	MATCH
sa_csmith_400.c	oracle	124	15.05	15.04	694404	CERB_SKIP
sa_csmith_400.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_401.c	oracle	124	15.05	15.04	679524	CERB_SKIP
sa_csmith_401.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_402.c	oracle	124	15.04	15.04	626104	CERB_SKIP
sa_csmith_402.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_403.c	oracle	0	0.06	0.06	51412	MATCH
sa_csmith_403.c	lean	0	0.12	0.12	86088	MATCH
sa_csmith_404.c	oracle	124	15.05	15.03	644756	CERB_SKIP
sa_csmith_404.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_405.c	oracle	124	15.05	15.04	665020	CERB_SKIP
sa_csmith_405.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_406.c	oracle	0	0.04	0.03	49936	MATCH
sa_csmith_406.c	lean	0	0.06	0.06	84312	MATCH
sa_csmith_407.c	oracle	0	0.04	0.03	49484	MATCH
sa_csmith_407.c	lean	0	0.06	0.06	84212	MATCH
sa_csmith_408.c	oracle	0	0.04	0.03	49300	MATCH
sa_csmith_408.c	lean	0	0.06	0.06	83972	MATCH
sa_csmith_409.c	oracle	0	0.08	0.08	63904	MATCH
sa_csmith_409.c	lean	0	0.16	0.16	105708	MATCH
sa_csmith_41.c	oracle	124	15.04	15.04	664120	CERB_SKIP
sa_csmith_41.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_410.c	oracle	124	15.05	15.04	662876	CERB_SKIP
sa_csmith_410.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_411.c	oracle	124	15.05	15.04	691440	CERB_SKIP
sa_csmith_411.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_412.c	oracle	124	15.04	15.03	598000	CERB_SKIP
sa_csmith_412.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_413.c	oracle	124	15.05	15.04	662000	CERB_SKIP
sa_csmith_413.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_414.c	oracle	124	15.03	15.01	374840	CERB_SKIP
sa_csmith_414.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_415.c	oracle	124	15.04	15.04	623568	CERB_SKIP
sa_csmith_415.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_416.c	oracle	124	15.04	15.03	585324	CERB_SKIP
sa_csmith_416.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_417.c	oracle	0	0.07	0.06	61112	MATCH
sa_csmith_417.c	lean	0	0.15	0.14	102548	MATCH
sa_csmith_418.c	oracle	124	15.05	15.04	669464	CERB_SKIP
sa_csmith_418.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_419.c	oracle	0	5.60	5.60	286104	TIMEOUT
sa_csmith_419.c	lean	124	15.00	15.00	276404	TIMEOUT
sa_csmith_42.c	oracle	0	0.07	0.07	63172	MATCH
sa_csmith_42.c	lean	0	0.16	0.15	104260	MATCH
sa_csmith_420.c	oracle	124	15.05	15.04	674924	CERB_SKIP
sa_csmith_420.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_421.c	oracle	124	15.04	15.03	571908	CERB_SKIP
sa_csmith_421.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_422.c	oracle	0	0.04	0.03	49572	MATCH
sa_csmith_422.c	lean	0	0.06	0.05	83896	MATCH
sa_csmith_423.c	oracle	124	15.04	15.04	637548	CERB_SKIP
sa_csmith_423.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_424.c	oracle	0	0.04	0.04	50176	MATCH
sa_csmith_424.c	lean	0	0.07	0.06	84228	MATCH
sa_csmith_425.c	oracle	124	15.05	15.04	672900	CERB_SKIP
sa_csmith_425.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_426.c	oracle	0	0.09	0.08	63940	MATCH
sa_csmith_426.c	lean	0	0.17	0.17	106664	MATCH
sa_csmith_427.c	oracle	124	15.05	15.04	712408	CERB_SKIP
sa_csmith_427.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_428.c	oracle	124	15.05	15.04	666284	CERB_SKIP
sa_csmith_428.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_429.c	oracle	124	15.05	15.04	679816	CERB_SKIP
sa_csmith_429.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_43.c	oracle	124	15.02	15.02	358896	CERB_SKIP
sa_csmith_43.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_430.c	oracle	0	0.04	0.04	49496	MATCH
sa_csmith_430.c	lean	0	0.06	0.05	84200	MATCH
sa_csmith_431.c	oracle	0	0.06	0.06	57860	MATCH
sa_csmith_431.c	lean	0	0.12	0.11	101636	MATCH
sa_csmith_432.c	oracle	124	15.04	15.03	574276	CERB_SKIP
sa_csmith_432.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_433.c	oracle	124	15.04	15.03	596000	CERB_SKIP
sa_csmith_433.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_434.c	oracle	0	0.04	0.03	49592	MATCH
sa_csmith_434.c	lean	0	0.07	0.06	84032	MATCH
sa_csmith_435.c	oracle	0	6.55	6.54	260808	TIMEOUT
sa_csmith_435.c	lean	124	15.00	15.00	188272	TIMEOUT
sa_csmith_436.c	oracle	124	15.04	15.04	622536	CERB_SKIP
sa_csmith_436.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_437.c	oracle	124	15.04	15.04	635648	CERB_SKIP
sa_csmith_437.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_438.c	oracle	124	15.05	15.05	675548	CERB_SKIP
sa_csmith_438.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_439.c	oracle	0	0.09	0.09	61544	MATCH
sa_csmith_439.c	lean	0	0.22	0.21	101988	MATCH
sa_csmith_44.c	oracle	0	0.05	0.05	53376	MATCH
sa_csmith_44.c	lean	0	0.10	0.09	88008	MATCH
sa_csmith_440.c	oracle	0	0.04	0.04	50168	MATCH
sa_csmith_440.c	lean	0	0.07	0.06	83884	MATCH
sa_csmith_441.c	oracle	0	0.04	0.03	49348	MATCH
sa_csmith_441.c	lean	0	0.06	0.06	83580	MATCH
sa_csmith_442.c	oracle	124	15.05	15.03	667932	CERB_SKIP
sa_csmith_442.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_443.c	oracle	124	15.05	15.04	627792	CERB_SKIP
sa_csmith_443.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_444.c	oracle	0	0.04	0.03	50048	MATCH
sa_csmith_444.c	lean	0	0.07	0.06	83556	MATCH
sa_csmith_445.c	oracle	124	15.04	15.03	652128	CERB_SKIP
sa_csmith_445.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_446.c	oracle	124	15.04	15.03	633784	CERB_SKIP
sa_csmith_446.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_447.c	oracle	0	0.04	0.03	50408	MATCH
sa_csmith_447.c	lean	0	0.06	0.05	83376	MATCH
sa_csmith_448.c	oracle	124	15.04	15.04	654076	CERB_SKIP
sa_csmith_448.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_449.c	oracle	124	15.05	15.04	643968	CERB_SKIP
sa_csmith_449.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_45.c	oracle	0	0.04	0.04	49592	MATCH
sa_csmith_45.c	lean	0	0.07	0.06	83840	MATCH
sa_csmith_450.c	oracle	0	0.10	0.09	69092	MATCH
sa_csmith_450.c	lean	0	0.23	0.22	115092	MATCH
sa_csmith_451.c	oracle	0	0.04	0.03	49836	MATCH
sa_csmith_451.c	lean	0	0.06	0.06	81264	MATCH
sa_csmith_452.c	oracle	0	0.09	0.09	69152	MATCH
sa_csmith_452.c	lean	0	0.20	0.20	112328	MATCH
sa_csmith_453.c	oracle	124	15.04	15.04	623388	CERB_SKIP
sa_csmith_453.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_454.c	oracle	124	15.05	15.04	688668	CERB_SKIP
sa_csmith_454.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_455.c	oracle	124	15.05	15.04	655376	CERB_SKIP
sa_csmith_455.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_456.c	oracle	124	15.05	15.04	695256	CERB_SKIP
sa_csmith_456.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_457.c	oracle	124	15.05	15.03	667496	CERB_SKIP
sa_csmith_457.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_458.c	oracle	124	15.05	15.04	656460	CERB_SKIP
sa_csmith_458.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_459.c	oracle	124	15.04	15.03	614048	CERB_SKIP
sa_csmith_459.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_46.c	oracle	124	15.05	15.04	648236	CERB_SKIP
